id,chapterId,gridId,gridx,gridy,gridType,gridIcon,gridEventId,changeEventId,
5729,25,391,15,15,,,,,
5730,25,392,16,15,,,,,
5731,25,393,17,15,42,40042,,,
5732,25,394,18,15,44,40044,,,
5733,25,395,19,15,42,40042,,,
5734,25,396,20,15,43,40043,,,
5735,25,397,21,15,43,40043,,,
5736,25,398,22,15,42,40042,,,
5737,25,399,23,15,41,40041,,,
5738,25,400,24,15,,,,,
5739,25,401,0,16,,,,,
5740,25,402,1,16,,,,,
5741,25,403,2,16,,,,,
5742,25,404,3,16,,,,,
5743,25,405,4,16,,,,,
5744,25,406,5,16,,,,,
5745,25,407,6,16,,,,,
5746,25,408,7,16,6,40006,,,
5747,25,409,8,16,6,40006,,,
5748,25,410,9,16,1,40001,10048,,
5749,25,411,10,16,1,40001,,,
5750,25,412,11,16,1,40001,,,
5751,25,413,12,16,1,40001,10048,,
5752,25,414,13,16,1,40001,,,
5753,25,415,14,16,1,40001,,,
5754,25,416,15,16,44,40044,,,
5755,25,417,16,16,,,,,
5756,25,418,17,16,,,,,
5757,25,419,18,16,44,40044,,,
5758,25,420,19,16,42,40042,,,
5759,25,421,20,16,42,40042,250027,,
5760,25,422,21,16,42,40042,,,
5761,25,423,22,16,43,40043,,,
5762,25,424,23,16,42,40042,,,
5763,25,425,24,16,41,40041,,,
5764,25,426,0,17,,,,,
5765,25,427,1,17,,,,,
5766,25,428,2,17,,,,,
5767,25,429,3,17,,,,,
5768,25,430,4,17,,,,,
5769,25,431,5,17,,,,,
5770,25,432,6,17,,,,,
5771,25,433,7,17,6,40006,,,
5772,25,434,8,17,1,40001,10078,,
5773,25,435,9,17,1,40001,10048,,
5774,25,436,10,17,1,40001,10074,,
5775,25,437,11,17,1,40001,10048,,
5776,25,438,12,17,1,40001,10078,,
5777,25,439,13,17,1,40001,,,
5778,25,440,14,17,1,40001,250031,10035,
5779,25,441,15,17,44,40044,,,
5780,25,442,16,17,42,40042,,,
5781,25,443,17,17,42,40042,,,
5782,25,444,18,17,44,40044,,,
5783,25,445,19,17,44,40044,,,
5784,25,446,20,17,41,40041,250007,,
5785,25,447,21,17,43,40043,,,
5786,25,448,22,17,43,40043,,,
5787,25,449,23,17,42,40042,250020,,
5788,25,450,24,17,,,,,
5789,25,451,0,18,,,,,
5790,25,452,1,18,,,,,
5791,25,453,2,18,,,,,
5792,25,454,3,18,,,,,
5793,25,455,4,18,,,,,
5794,25,456,5,18,,,,,
5795,25,457,6,18,,,,,
5796,25,458,7,18,,,,,
5797,25,459,8,18,6,40006,,,
5798,25,460,9,18,6,40006,,,
5799,25,461,10,18,,,,,
5800,25,462,11,18,,,,,
5801,25,463,12,18,6,40006,,,
5802,25,464,13,18,6,40006,,,
5803,25,465,14,18,1,40001,,,
5804,25,466,15,18,42,40042,,,
5805,25,467,16,18,42,40042,250016,,
5806,25,468,17,18,42,40042,,,
5807,25,469,18,18,42,40042,,,
5808,25,470,19,18,44,40044,,,
5809,25,471,20,18,44,40044,,,
5810,25,472,21,18,44,40044,,,
5811,25,473,22,18,44,40044,,,
5812,25,474,23,18,42,40042,,,
5813,25,475,24,18,41,40041,,,
5814,25,476,0,19,,,,,
5815,25,477,1,19,,,,,
5816,25,478,2,19,,,,,
5817,25,479,3,19,,,,,
5818,25,480,4,19,,,,,
5819,25,481,5,19,,,,,
5820,25,482,6,19,,,,,
5821,25,483,7,19,,,,,
5822,25,484,8,19,,,,,
5823,25,485,9,19,,,,,
5824,25,486,10,19,,,,,
5825,25,487,11,19,,,,,
5826,25,488,12,19,,,,,
5827,25,489,13,19,,,,,
5828,25,490,14,19,44,40044,,,
5829,25,491,15,19,44,40044,,,
5830,25,492,16,19,42,40042,,,
5831,25,493,17,19,41,40041,,,
5832,25,494,18,19,41,40041,250017,,
5833,25,495,19,19,42,40042,,,
5834,25,496,20,19,43,40043,,,
5835,25,497,21,19,42,40042,,,
5836,25,498,22,19,42,40042,250019,,
5837,25,499,23,19,41,40041,,,
5838,25,500,24,19,,,,,
5839,25,501,0,20,,,,,
5840,25,502,1,20,,,,,
5841,25,503,2,20,,,,,
5842,25,504,3,20,,,,,
5843,25,505,4,20,,,,,
5844,25,506,5,20,,,,,
5845,25,507,6,20,,,,,
5846,25,508,7,20,,,,,
5847,25,509,8,20,,,,,
5848,25,510,9,20,,,,,
5849,25,511,10,20,,,,,
5850,25,512,11,20,,,,,
5851,25,513,12,20,,,,,
5852,25,514,13,20,,,,,
5853,25,515,14,20,,,,,
5854,25,516,15,20,,,,,
5855,25,517,16,20,,,,,
5856,25,518,17,20,,,,,
5857,25,519,18,20,,,,,
5858,25,520,19,20,41,40041,,,
5859,25,521,20,20,41,40041,250018,,
5860,25,522,21,20,41,40041,,,
5861,25,523,22,20,41,40041,,,
5862,25,524,23,20,,,,,
5863,25,525,24,20,,,,,
5864,26,1,0,0,43,40043,,,
5865,26,2,1,0,43,40043,,,
5866,26,3,2,0,43,40043,,,
5867,26,4,3,0,43,40043,,,
5868,26,5,4,0,43,40043,,,
5869,26,6,5,0,43,40043,,,
5870,26,7,6,0,43,40043,,,
5871,26,8,0,1,43,40043,,,
5872,26,9,1,1,43,40043,,,
5873,26,10,2,1,41,40041,260005,,
5874,26,11,3,1,41,40041,260006,,
5875,26,12,4,1,43,40043,,,
5876,26,13,5,1,43,40043,,,
5877,26,14,6,1,43,40043,,,
5878,26,15,0,2,43,40043,,,
5879,26,16,1,2,41,40041,10017,,
5880,26,17,2,2,41,40041,10019,,
5881,26,18,3,2,41,40041,260009,,
5882,26,19,4,2,41,40041,10019,,
5883,26,20,5,2,41,40041,10037,,
5884,26,21,6,2,43,40043,,,
5885,26,22,0,3,41,40041,10017,,
5886,26,23,1,3,41,40041,260003,,
5887,26,24,2,3,41,40041,,,
5888,26,25,3,3,41,40041,,,
5889,26,26,4,3,41,40041,260004,,
5890,26,27,5,3,41,40041,10037,,
5891,26,28,6,3,43,40043,,,
5892,26,29,0,4,43,40043,,,
5893,26,30,1,4,50,40050,,,
5894,26,31,2,4,43,40043,,,
5895,26,32,3,4,43,40043,,,
5896,26,33,4,4,43,40043,,,
5897,26,34,5,4,52,40052,,,
5898,26,35,6,4,43,40043,,,
5899,26,36,0,5,41,40041,,,
5900,26,37,1,5,41,40041,260013,,
5901,26,38,2,5,41,40041,,,
5902,26,39,3,5,41,40041,,,
5903,26,40,4,5,41,40041,260014,,
5904,26,41,5,5,41,40041,,,
5905,26,42,6,5,43,40043,,,
5906,26,43,0,6,43,40043,,,
5907,26,44,1,6,41,40041,10019,,
5908,26,45,2,6,41,40041,10019,,
5909,26,46,3,6,41,40041,260008,,
5910,26,47,4,6,41,40041,10019,,
5911,26,48,5,6,41,40041,10019,,
5912,26,49,6,6,43,40043,,,
5913,26,50,0,7,41,40041,10017,,
5914,26,51,1,7,41,40041,260001,,
5915,26,52,2,7,41,40041,,,
5916,26,53,3,7,41,40041,,,
5917,26,54,4,7,41,40041,260002,,
5918,26,55,5,7,41,40041,10037,,
5919,26,56,6,7,43,40043,,,
5920,26,57,0,8,43,40043,,,
5921,26,58,1,8,54,40054,,,
5922,26,59,2,8,43,40043,,,
5923,26,60,3,8,43,40043,,,
5924,26,61,4,8,43,40043,,,
5925,26,62,5,8,56,40056,,,
5926,26,63,6,8,43,40043,,,
5927,26,64,0,9,41,40041,,,
5928,26,65,1,9,41,40041,260011,,
5929,26,66,2,9,41,40041,,,
5930,26,67,3,9,41,40041,,,
5931,26,68,4,9,41,40041,260012,,
5932,26,69,5,9,41,40041,,,
5933,26,70,6,9,43,40043,,,
5934,26,71,0,10,43,40043,,,
5935,26,72,1,10,41,40041,10019,,
5936,26,73,2,10,41,40041,10019,,
5937,26,74,3,10,41,40041,260007,,
5938,26,75,4,10,41,40041,10019,,
5939,26,76,5,10,41,40041,10019,,
5940,26,77,6,10,43,40043,,,
5941,26,78,0,11,41,40041,,,
5942,26,79,1,11,41,40041,10017,,
5943,26,80,2,11,41,40041,,,
5944,26,81,3,11,41,40041,,,
5945,26,82,4,11,41,40041,10037,,
5946,26,83,5,11,41,40041,,,
5947,26,84,6,11,43,40043,,,
5948,26,85,0,12,43,40043,,,
5949,26,86,1,12,41,40041,10017,,
5950,26,87,2,12,41,40041,,,
5951,26,88,3,12,41,40041,,,
5952,26,89,4,12,41,40041,260010,,
5953,26,90,5,12,41,40041,10037,,
5954,26,91,6,12,43,40043,,,
5955,26,92,0,13,43,40043,,,
5956,26,93,1,13,43,40043,,,
5957,26,94,2,13,43,40043,,,
5958,26,95,3,13,43,40043,,,
5959,26,96,4,13,43,40043,,,
5960,26,97,5,13,43,40043,,,
5961,26,98,6,13,43,40043,,,
5962,27,1,0,0,2,40002,,,
5963,27,2,1,0,2,40002,,,
5964,27,3,2,0,2,40002,,,
5965,27,4,3,0,2,40002,,,
5966,27,5,4,0,2,40002,,,
5967,27,6,5,0,2,40002,,,
5968,27,7,6,0,2,40002,,,
5969,27,8,7,0,2,40002,,,
5970,27,9,8,0,2,40002,,,
5971,27,10,9,0,2,40002,,,
5972,27,11,10,0,2,40002,,,
5973,27,12,11,0,2,40002,,,
5974,27,13,12,0,2,40002,,,
5975,27,14,13,0,2,40002,,,
5976,27,15,14,0,2,40002,,,
5977,27,16,0,1,6,40006,,,
5978,27,17,1,1,1,40001,270009,,
5979,27,18,2,1,1,40001,270002,,
5980,27,19,3,1,6,40006,,,
5981,27,20,4,1,1,40001,10037,,
5982,27,21,5,1,1,40001,10047,,
5983,27,22,6,1,1,40001,10047,,
5984,27,23,7,1,1,40001,10047,,
5985,27,24,8,1,1,40001,10017,,
5986,27,25,9,1,1,40001,,,
5987,27,26,10,1,1,40001,,,
5988,27,27,11,1,1,40001,270006,,
5989,27,28,12,1,1,40001,10025,,
5990,27,29,13,1,6,40006,,,
5991,27,30,14,1,2,40002,,,
5992,27,31,0,2,2,40002,,,
5993,27,32,1,2,6,40006,,,
5994,27,33,2,2,6,40006,,,
5995,27,34,3,2,1,40001,,,
5996,27,35,4,2,6,40006,,,
5997,27,36,5,2,1,40001,10037,,
5998,27,37,6,2,1,40001,10089,,
5999,27,38,7,2,1,40001,10089,,
6000,27,39,8,2,1,40001,10017,,
6001,27,40,9,2,1,40001,,,
6002,27,41,10,2,1,40001,10055,,
6003,27,42,11,2,1,40001,10048,,
6004,27,43,12,2,1,40001,,,
6005,27,44,13,2,1,40001,10029,,
6006,27,45,14,2,6,40006,,,
6007,27,46,0,3,6,40006,,,
6008,27,47,1,3,1,40001,,,
6009,27,48,2,3,1,40001,,,
6010,27,49,3,3,1,40001,270004,,
6011,27,50,4,3,1,40001,270001,,
6012,27,51,5,3,1,40001,10037,,
6013,27,52,6,3,1,40001,10019,,
6014,27,53,7,3,1,40001,10017,,
6015,27,54,8,3,1,40001,,,
6016,27,55,9,3,1,40001,10019,,
6017,27,56,10,3,1,40001,10019,,
6018,27,57,11,3,1,40001,10089,,
6019,27,58,12,3,1,40001,270012,,
6020,27,59,13,3,1,40001,10055,,
6021,27,60,14,3,2,40002,,,
6022,27,61,0,4,2,40002,,,
6023,27,62,1,4,1,40001,,,
6024,27,63,2,4,6,40006,,,
6025,27,64,3,4,1,40001,10037,,
6026,27,65,4,4,1,40001,,,
6027,27,66,5,4,1,40001,,,
6028,27,67,6,4,1,40001,10055,,
6029,27,68,7,4,1,40001,270011,,
6030,27,69,8,4,1,40001,,,
6031,27,70,9,4,1,40001,10017,,
6032,27,71,10,4,1,40001,10019,,
6033,27,72,11,4,1,40001,10037,,
6034,27,73,12,4,1,40001,,,
6035,27,74,13,4,1,40001,,,
6036,27,75,14,4,6,40006,,,
6037,27,76,0,5,6,40006,,,
6038,27,77,1,5,1,40001,270003,,
6039,27,78,2,5,6,40006,,,
6040,27,79,3,5,1,40001,10037,,
6041,27,80,4,5,1,40001,10048,,
6042,27,81,5,5,1,40001,,,
6043,27,82,6,5,1,40001,270005,,
6044,27,83,7,5,1,40001,10048,,
6045,27,84,8,5,1,40001,10017,,
6046,27,85,9,5,1,40001,,,
6047,27,86,10,5,1,40001,270008,,
6048,27,87,11,5,1,40001,270007,,
6049,27,88,12,5,1,40001,,,
6050,27,89,13,5,1,40001,10065,,
6051,27,90,14,5,2,40002,,,
6052,27,91,0,6,2,40002,,,
6053,27,92,1,6,1,40001,,,
6054,27,93,2,6,1,40001,270010,,
6055,27,94,3,6,6,40006,,,
6056,27,95,4,6,1,40001,10037,,
6057,27,96,5,6,1,40001,10055,,
6058,27,97,6,6,1,40001,,,
6059,27,98,7,6,1,40001,10067,,
6060,27,99,8,6,1,40001,10017,,
6061,27,100,9,6,1,40001,270013,,
6062,27,101,10,6,1,40001,270014,,
6063,27,102,11,6,1,40001,10037,,
6064,27,103,12,6,1,40001,10019,,
6065,27,104,13,6,1,40001,10019,,
6066,27,105,14,6,6,40006,,,
6067,27,106,0,7,2,40002,,,
6068,27,107,1,7,2,40002,,,
6069,27,108,2,7,2,40002,,,
6070,27,109,3,7,2,40002,,,
6071,27,110,4,7,2,40002,,,
6072,27,111,5,7,2,40002,,,
6073,27,112,6,7,2,40002,,,
6074,27,113,7,7,2,40002,,,
6075,27,114,8,7,2,40002,,,
6076,27,115,9,7,2,40002,,,
6077,27,116,10,7,2,40002,,,
6078,27,117,11,7,2,40002,,,
6079,27,118,12,7,2,40002,,,
6080,27,119,13,7,2,40002,,,
6081,27,120,14,7,2,40002,,,
6082,28,1,0,0,0,,,,
6083,28,2,1,0,0,,,,
6084,28,3,2,0,0,,,,
6085,28,4,3,0,50,40050,,,
6086,28,5,4,0,50,40050,,,
6087,28,6,5,0,50,40050,,,
6088,28,7,6,0,50,40050,,,
6089,28,8,7,0,0,,,,
6090,28,9,8,0,0,,,,
6091,28,10,9,0,0,,,,
6092,28,11,0,1,0,,,,
6093,28,12,1,1,0,,,,
6094,28,13,2,1,50,40050,,,
6095,28,14,3,1,41,40041,,,
6096,28,15,4,1,41,40041,,,
6097,28,16,5,1,41,40041,,,
6098,28,17,6,1,50,40050,,,
6099,28,18,7,1,0,,,,
6100,28,19,8,1,0,,,,
6101,28,20,9,1,0,,,,
6102,28,21,0,2,0,,,,
6103,28,22,1,2,0,,,,
6104,28,23,2,2,50,40050,,,
6105,28,24,3,2,41,40041,,,
6106,28,25,4,2,42,40042,280019,,
6107,28,26,5,2,41,40041,280018,,
6108,28,27,6,2,41,40041,,,
6109,28,28,7,2,50,40050,,,
6110,28,29,8,2,0,,,,
6111,28,30,9,2,0,,,,
6112,28,31,0,3,0,,,,
6113,28,32,1,3,0,,,,
6114,28,33,2,3,50,40050,,,
6115,28,34,3,3,41,40041,,,
6116,28,35,4,3,41,40041,280014,,
6117,28,36,5,3,41,40041,,,
6118,28,37,6,3,50,40050,,,
6119,28,38,7,3,0,,,,
6120,28,39,8,3,0,,,,
6121,28,40,9,3,0,,,,
6122,28,41,0,4,0,,,,
6123,28,42,1,4,0,,,,
6124,28,43,2,4,0,,,,
6125,28,44,3,4,50,40050,,,
6126,28,45,4,4,41,40041,10019,,
6127,28,46,5,4,41,40041,10019,,
6128,28,47,6,4,50,40050,,,
6129,28,48,7,4,0,,,,
6130,28,50,8,4,0,,,,
6131,28,50,9,4,0,,,,
6132,28,51,0,5,0,,,,
6133,28,52,1,5,0,,,,
6134,28,53,2,5,50,40050,,,
6135,28,54,3,5,41,40041,,,
6136,28,55,4,5,41,40041,280009,,
6137,28,56,5,5,41,40041,,,
6138,28,57,6,5,50,40050,,,
6139,28,58,7,5,0,,,,
6140,28,59,8,5,0,,,,
6141,28,60,9,5,0,,,,
6142,28,61,0,6,50,40050,,,
6143,28,62,1,6,50,40050,,,
6144,28,63,2,6,50,40050,,,
6145,28,64,3,6,41,40041,,,
6146,28,65,4,6,41,40041,,,
6147,28,66,5,6,41,40041,,,
6148,28,67,6,6,44,40044,,,
6149,28,68,7,6,50,40050,,,
6150,28,69,8,6,50,40050,,,
6151,28,70,9,6,50,40050,,,
6152,28,71,0,7,50,40050,,,
6153,28,72,1,7,44,40044,,,
6154,28,73,2,7,44,40044,,,
6155,28,74,3,7,41,40041,10048,,
6156,28,75,4,7,41,40041,280008,,
6157,28,76,5,7,44,40044,,,
6158,28,77,6,7,44,40044,,,
6159,28,78,7,7,41,40041,280013,,
6160,28,79,8,7,50,40050,,,
6161,28,80,9,7,,,,,
6162,28,81,0,8,,,,,
6163,28,82,1,8,50,40050,,,
6164,28,83,2,8,41,40041,280012,,
6165,28,84,3,8,41,40041,280006,,
6166,28,85,4,8,41,40041,,,
6167,28,86,5,8,41,40041,,,
6168,28,87,6,8,41,40041,,,
6169,28,88,7,8,41,40041,280007,,
6170,28,89,8,8,50,40050,,,
6171,28,90,9,8,,,,,
6172,28,91,0,9,49,40049,,,
6173,28,92,1,9,50,40050,,,
6174,28,93,2,9,44,40044,,,
6175,28,94,3,9,41,40041,10048,,
6176,28,95,4,9,41,40041,,,
6177,28,96,5,9,41,40041,,,
6178,28,97,6,9,44,40044,,,
6179,28,98,7,9,50,40050,,,
6180,28,99,8,9,49,40049,,,
6181,28,100,9,9,,,,,
6182,28,101,0,10,,,,,
6183,28,102,1,10,49,40049,,,
6184,28,103,2,10,50,40050,,,
6185,28,104,3,10,43,40043,,,
6186,28,105,4,10,41,40041,130044,,
6187,28,106,5,10,41,40041,280005,,
6188,28,107,6,10,43,40043,,,
6189,28,108,7,10,50,40050,,,
6190,28,109,8,10,49,40049,,,
6191,28,110,9,10,,,,,
6192,28,111,0,10,,,,,
6193,28,112,1,11,50,40050,,,
6194,28,113,2,11,44,40044,,,
6195,28,114,3,11,43,40043,,,
6196,28,115,4,11,41,40041,,,
6197,28,116,5,11,41,40041,280004,,
6198,28,117,6,11,41,40041,280011,,
6199,28,118,7,11,50,40050,,,
6200,28,119,8,11,,,,,
6201,28,120,9,11,,,,,
6202,28,121,0,12,,,,,
6203,28,122,1,12,50,40050,,,
6204,28,123,2,12,43,40043,,,
6205,28,124,3,12,41,40041,280010,,
6206,28,125,4,12,41,40041,280015,,
6207,28,126,5,12,41,40041,,,
6208,28,127,6,12,41,40041,280016,,
6209,28,128,7,12,43,40043,,,
6210,28,129,8,12,50,40050,,,
6211,28,130,9,12,,,,,
6212,28,131,0,13,,,,,
6213,28,132,1,13,50,40050,,,
6214,28,133,2,13,43,40043,,,
6215,28,134,3,13,41,40041,280003,,
6216,28,135,4,13,41,40041,,,
6217,28,136,5,13,41,40041,,,
6218,28,137,6,13,41,40041,130044,,
6219,28,138,7,13,50,40050,,,
6220,28,139,8,13,,,,,
6221,28,140,9,13,,,,,
6222,28,141,0,14,,,,,
6223,28,142,1,14,50,40050,,,
6224,28,143,2,14,43,40043,,,
6225,28,144,3,14,41,40041,10055,,
6226,28,145,4,14,41,40041,,,
6227,28,146,5,14,41,40041,,,
6228,28,147,6,14,41,40041,10055,,
6229,28,148,7,14,43,40043,,,
6230,28,149,8,14,50,40050,,,
6231,28,150,9,14,,,,,
6232,28,151,0,15,,,,,
6233,28,152,1,15,50,40050,,,
6234,28,153,2,15,41,40041,,,
6235,28,154,3,15,41,40041,10025,,
6236,28,155,4,15,41,40041,,,
6237,28,156,5,15,41,40041,280017,,
6238,28,157,6,15,41,40041,,,
6239,28,158,7,15,50,40050,,,
6240,28,159,8,15,,,,,
6241,28,160,9,15,,,,,
6242,28,161,0,16,,,,,
6243,28,162,1,16,50,40050,,,
6244,28,163,2,16,44,40044,,,
6245,28,164,3,16,41,40041,10055,,
6246,28,165,4,16,41,40041,,,
6247,28,166,5,16,41,40041,,,
6248,28,167,6,16,41,40041,10055,,
6249,28,168,7,16,44,40044,,,
6250,28,169,8,16,50,40050,,,
6251,28,170,9,16,,,,,
6252,28,171,0,17,,,,,
6253,28,172,1,17,50,40050,,,
6254,28,173,2,17,43,40043,,,
6255,28,174,3,17,41,40041,10019,,
6256,28,175,4,17,41,40041,280002,,
6257,28,176,5,17,41,40041,10019,,
6258,28,177,6,17,43,40043,,,
6259,28,178,7,17,50,40050,,,
6260,28,179,8,17,,,,,
6261,28,180,9,17,,,,,
6262,28,181,0,18,,,,,
6263,28,182,1,18,,,,,
6264,28,183,2,18,50,40050,,,
6265,28,184,3,18,43,40043,,,
6266,28,185,4,18,41,40041,,,
6267,28,186,5,18,41,40041,,,
6268,28,187,6,18,43,40043,,,
6269,28,188,7,18,50,40050,,,
6270,28,189,8,18,,,,,
6271,28,190,9,18,,,,,
6272,28,191,0,19,,,,,
6273,28,192,1,19,,,,,
6274,28,193,2,19,50,40050,,,
6275,28,194,3,19,43,40043,,,
6276,28,195,4,19,41,40041,,,
6277,28,196,5,19,43,40043,,,
6278,28,197,6,19,50,40050,,,
6279,28,198,7,19,,,,,
6280,28,199,8,19,,,,,
6281,28,200,9,19,,,,,
6282,28,201,0,20,,,,,
6283,28,202,1,20,,,,,
6284,28,203,2,20,,,,,
6285,28,204,3,20,50,40050,,,
6286,28,205,4,20,41,40041,,,
6287,28,206,5,20,41,40041,280001,,
6288,28,207,6,20,50,40050,,,
6289,28,208,7,20,,,,,
6290,28,209,8,20,,,,,
6291,28,210,9,20,,,,,
6292,28,211,0,21,,,,,
6293,28,212,1,21,,,,,
6294,28,213,2,21,,,,,
6295,28,214,3,21,50,40050,,,
6296,28,215,4,21,49,40049,,,
6297,28,216,5,21,50,40050,,,
6298,28,217,6,21,,,,,
6299,28,218,7,21,,,,,
6300,28,219,8,21,,,,,
6301,28,220,9,21,,,,,
6302,29,1,0,0,,,,,
6303,29,2,1,0,,,,,
6304,29,3,2,0,,,,,
6305,29,4,3,0,,,,,
6306,29,5,4,0,,,,,
6307,29,6,5,0,11,40011,,,
6308,29,7,6,0,11,40011,,,
6309,29,8,7,0,10,40010,,,
6310,29,9,8,0,10,40010,,,
6311,29,10,9,0,10,40010,,,
6312,29,11,10,0,11,40011,,,
6313,29,12,11,0,11,40011,,,
6314,29,13,12,0,10,40010,,,
6315,29,14,13,0,10,40010,,,
6316,29,15,14,0,11,40011,,,
6317,29,16,15,0,,,,,
6318,29,17,16,0,,,,,
6319,29,18,17,0,,,,,
6320,29,19,18,0,,,,,
6321,29,20,19,0,,,,,
6322,29,21,0,1,,,,,
6323,29,22,1,1,11,40011,,,
6324,29,23,2,1,11,40011,,,
6325,29,24,3,1,11,40011,,,
6326,29,25,4,1,11,40011,,,
6327,29,26,5,1,12,40012,,,
6328,29,27,6,1,12,40012,,,
6329,29,28,7,1,10,40010,,,
6330,29,29,8,1,11,40011,,,
6331,29,30,9,1,11,40011,,,
6332,29,31,10,1,10,40010,,,
6333,29,32,11,1,10,40010,,,
6334,29,33,12,1,11,40011,,,
6335,29,34,13,1,11,40011,,,
6336,29,35,14,1,12,40012,,,
6337,29,36,15,1,10,40010,,,
6338,29,37,16,1,10,40010,,,
6339,29,38,17,1,10,40010,,,
6340,29,39,18,1,,,,,
6341,29,40,19,1,,,,,
6342,29,41,0,2,,,,,
6343,29,42,1,2,,,,,
6344,29,43,2,2,11,40011,,,
6345,29,44,3,2,10,40010,,,
6346,29,45,4,2,12,40012,,,
6347,29,46,5,2,12,40012,290021,,
6348,29,47,6,2,12,40012,,,
6349,29,48,7,2,12,40012,290022,,
6350,29,49,8,2,12,40012,,,
6351,29,50,9,2,12,40012,290023,,
6352,29,51,10,2,12,40012,290005,,
6353,29,52,11,2,11,40011,,,
6354,29,53,12,2,10,40010,,,
6355,29,54,13,2,10,40010,,,
6356,29,55,14,2,12,40012,290008,,
6357,29,56,15,2,12,40012,,,
6358,29,57,16,2,10,40010,,,
6359,29,58,17,2,11,40011,,,
6360,29,59,18,2,,,,,
6361,29,60,19,2,,,,,
6362,29,61,0,3,,,,,
6363,29,62,1,3,10,40010,,,
6364,29,63,2,3,10,40010,,,
6365,29,64,3,3,12,40012,290020,,
6366,29,65,4,3,12,40012,,,
6367,29,66,5,3,10,40010,,,
6368,29,67,6,3,10,40010,,,
6369,29,68,7,3,12,40012,,,
6370,29,69,8,3,12,40012,290027,,
6371,29,70,9,3,11,40011,,,
6372,29,71,10,3,11,40011,,,
6373,29,72,11,3,10,40010,,,
6374,29,73,12,3,12,40012,,,
6375,29,74,13,3,12,40012,,,
6376,29,75,14,3,10,40010,,,
6377,29,76,15,3,12,40012,290009,,
6378,29,77,16,3,11,40011,,,
6379,29,78,17,3,11,40011,,,
6380,29,79,18,3,,,,,
6381,29,80,19,3,,,,,
6382,29,81,0,4,,,,,
6383,29,82,1,4,10,40010,,,
6384,29,83,2,4,12,40012,,,
6385,29,84,3,4,12,40012,,,
6386,29,85,4,4,11,40011,,,
6387,29,86,5,4,11,40011,,,
6388,29,87,6,4,10,40010,,,
6389,29,88,7,4,10,40010,,,
6390,29,89,8,4,10,40010,,,
6391,29,90,9,4,12,40012,290024,,
6392,29,91,10,4,12,40012,290006,,
6393,29,92,11,4,11,40011,,,
6394,29,93,12,4,11,40011,,,
6395,29,94,13,4,12,40012,,,
6396,29,95,14,4,10,40010,,,
6397,29,96,15,4,12,40012,,,
6398,29,97,16,4,12,40012,,,
6399,29,98,17,4,12,40011,,,
6400,29,99,18,4,11,40011,,,
6401,29,100,19,4,,,,,
6402,29,101,0,5,11,40011,,,
6403,29,102,1,5,12,40012,,,
6404,29,103,2,5,12,40012,,,
6405,29,104,3,5,11,40011,,,
6406,29,105,4,5,10,40010,,,
6407,29,106,5,5,10,40010,,,
6408,29,107,6,5,11,40011,,,
6409,29,108,7,5,12,40012,,,
6410,29,109,8,5,10,40010,,,
6411,29,110,9,5,11,40011,,,
6412,29,111,10,5,11,40011,,,
6413,29,112,11,5,12,40012,,,
6414,29,113,12,5,12,40012,290007,,
6415,29,114,13,5,12,40012,,,
6416,29,115,14,5,10,40010,,,
6417,29,116,15,5,12,40012,,,
6418,29,117,16,5,12,40012,290010,,
6419,29,118,17,5,12,40012,,,
6420,29,119,18,5,11,40011,,,
6421,29,120,19,5,11,40011,,,
6422,29,121,0,6,11,40011,,,
6423,29,122,1,6,12,40012,,,
6424,29,123,2,6,12,40012,290004,,
6425,29,124,3,6,10,40010,,,
6426,29,125,4,6,11,40011,,,
6427,29,126,5,6,10,40010,,,
6428,29,127,6,6,11,40011,,,
6429,29,128,7,6,12,40012,,,
6430,29,129,8,6,12,40012,290025,,
6431,29,130,9,6,12,40012,290001,,
6432,29,131,10,6,11,40011,,,
6433,29,132,11,6,12,40012,,,
6434,29,133,12,6,12,40012,,,
6435,29,134,13,6,10,40010,,,
6436,29,135,14,6,10,40010,,,
6437,29,136,15,6,10,40010,,,
6438,29,137,16,6,10,40010,,,
6439,29,138,17,6,12,40012,290002,,
6440,29,139,18,6,10,40010,,,
6441,29,140,19,6,10,40010,,,
6442,29,141,0,7,11,40011,,,
6443,29,142,1,7,12,40012,,,
6444,29,143,2,7,12,40012,,,
6445,29,144,3,7,11,40011,,,
6446,29,145,4,7,10,40010,,,
6447,29,146,5,7,10,40010,,,
6448,29,147,6,7,11,40011,,,
6449,29,148,7,7,11,40011,,,
6450,29,149,8,7,12,40012,,,
6451,29,150,9,7,12,40012,290026,,
6452,29,151,10,7,12,40012,,,
6453,29,152,11,7,11,40011,,,
6454,29,153,12,7,11,40011,,,
6455,29,154,13,7,10,40010,,,
6456,29,155,14,7,11,40011,,,
6457,29,156,15,7,10,40010,,,
6458,29,157,16,7,12,40012,,,
6459,29,158,17,7,12,40012,,,
6460,29,159,18,7,10,40010,,,
6461,29,160,19,7,12,40012,,,
6462,29,161,0,8,,,,,
6463,29,162,1,8,11,40011,,,
6464,29,163,2,8,12,40012,,,
6465,29,164,3,8,12,40012,290019,,
6466,29,165,4,8,12,40012,,,
6467,29,166,5,8,10,40010,,,
6468,29,167,6,8,12,40012,290017,,
6469,29,168,7,8,12,40012,,,
6470,29,169,8,8,11,40011,,,
6471,29,170,9,8,11,40011,,,
