chapterId,freeClick,lowClick,highClick,vipFree%1,vipFree%2,vipFree%3,vipFree%4,vipFree%5,vipFree%6,vipFree%7,vipFree%8,vipFree%9,vipFree%10,vipFree%11,vipFree%12,vipFree%13,vipFree%14,vipFree%15,vipFree%16,vipFree%17,vipFree%18,vipFree%19,vipFree%20,vipLow%1,vipLow%2,vipLow%3,vipLow%4,vipLow%5,vipLow%6,vipLow%7,vipLow%8,vipLow%9,vipLow%10,vipLow%11,vipLow%12,vipLow%13,vipLow%14,vipLow%15,vipLow%16,vipLow%17,vipLow%18,vipLow%19,vipLow%20,vipHigh%1,vipHigh%2,vipHigh%3,vipHigh%4,vipHigh%5,vipHigh%6,vipHigh%7,vipHigh%8,vipHigh%9,vipHigh%10,vipHigh%11,vipHigh%12,vipHigh%13,vipHigh%14,vipHigh%15,vipHigh%16,vipHigh%17,vipHigh%18,vipHigh%19,vipHigh%20,
748,161400,322800,807000,193680,209820,225960,258240,290520,322800,355080,387360,419640,451920,484200,516480,548760,581040,613320,645600,677880,710160,742440,774720,387360,419640,451920,516480,581040,645600,710160,774720,839280,903840,968400,1032960,1097520,1162080,1226640,1291200,1355760,1420320,1484880,1549440,968400,1049100,1129800,1291200,1452600,1614000,1775400,1936800,2098200,2259600,2421000,2582400,2743800,2905200,3066600,3228000,3389400,3550800,3712200,3873600,
749,161600,323200,808000,193920,210080,226240,258560,290880,323200,355520,387840,420160,452480,484800,517120,549440,581760,614080,646400,678720,711040,743360,775680,387840,420160,452480,517120,581760,646400,711040,775680,840320,904960,969600,1034240,1098880,1163520,1228160,1292800,1357440,1422080,1486720,1551360,969600,1050400,1131200,1292800,1454400,1616000,1777600,1939200,2100800,2262400,2424000,2585600,2747200,2908800,3070400,3232000,3393600,3555200,3716800,3878400,
750,161800,323600,809000,194160,210340,226520,258880,291240,323600,355960,388320,420680,453040,485400,517760,550120,582480,614840,647200,679560,711920,744280,776640,388320,420680,453040,517760,582480,647200,711920,776640,841360,906080,970800,1035520,1100240,1164960,1229680,1294400,1359120,1423840,1488560,1553280,970800,1051700,1132600,1294400,1456200,1618000,1779800,1941600,2103400,2265200,2427000,2588800,2750600,2912400,3074200,3236000,3397800,3559600,3721400,3883200,
751,162000,324000,810000,194400,210600,226800,259200,291600,324000,356400,388800,421200,453600,486000,518400,550800,583200,615600,648000,680400,712800,745200,777600,388800,421200,453600,518400,583200,648000,712800,777600,842400,907200,972000,1036800,1101600,1166400,1231200,1296000,1360800,1425600,1490400,1555200,972000,1053000,1134000,1296000,1458000,1620000,1782000,1944000,2106000,2268000,2430000,2592000,2754000,2916000,3078000,3240000,3402000,3564000,3726000,3888000,
752,162200,324400,811000,194640,210860,227080,259520,291960,324400,356840,389280,421720,454160,486600,519040,551480,583920,616360,648800,681240,713680,746120,778560,389280,421720,454160,519040,583920,648800,713680,778560,843440,908320,973200,1038080,1102960,1167840,1232720,1297600,1362480,1427360,1492240,1557120,973200,1054300,1135400,1297600,1459800,1622000,1784200,1946400,2108600,2270800,2433000,2595200,2757400,2919600,3081800,3244000,3406200,3568400,3730600,3892800,
753,162400,324800,812000,194880,211120,227360,259840,292320,324800,357280,389760,422240,454720,487200,519680,552160,584640,617120,649600,682080,714560,747040,779520,389760,422240,454720,519680,584640,649600,714560,779520,844480,909440,974400,1039360,1104320,1169280,1234240,1299200,1364160,1429120,1494080,1559040,974400,1055600,1136800,1299200,1461600,1624000,1786400,1948800,2111200,2273600,2436000,2598400,2760800,2923200,3085600,3248000,3410400,3572800,3735200,3897600,
754,162600,325200,813000,195120,211380,227640,260160,292680,325200,357720,390240,422760,455280,487800,520320,552840,585360,617880,650400,682920,715440,747960,780480,390240,422760,455280,520320,585360,650400,715440,780480,845520,910560,975600,1040640,1105680,1170720,1235760,1300800,1365840,1430880,1495920,1560960,975600,1056900,1138200,1300800,1463400,1626000,1788600,1951200,2113800,2276400,2439000,2601600,2764200,2926800,3089400,3252000,3414600,3577200,3739800,3902400,
755,162800,325600,814000,195360,211640,227920,260480,293040,325600,358160,390720,423280,455840,488400,520960,553520,586080,618640,651200,683760,716320,748880,781440,390720,423280,455840,520960,586080,651200,716320,781440,846560,911680,976800,1041920,1107040,1172160,1237280,1302400,1367520,1432640,1497760,1562880,976800,1058200,1139600,1302400,1465200,1628000,1790800,1953600,2116400,2279200,2442000,2604800,2767600,2930400,3093200,3256000,3418800,3581600,3744400,3907200,
756,163000,326000,815000,195600,211900,228200,260800,293400,326000,358600,391200,423800,456400,489000,521600,554200,586800,619400,652000,684600,717200,749800,782400,391200,423800,456400,521600,586800,652000,717200,782400,847600,912800,978000,1043200,1108400,1173600,1238800,1304000,1369200,1434400,1499600,1564800,978000,1059500,1141000,1304000,1467000,1630000,1793000,1956000,2119000,2282000,2445000,2608000,2771000,2934000,3097000,3260000,3423000,3586000,3749000,3912000,
757,163200,326400,816000,195840,212160,228480,261120,293760,326400,359040,391680,424320,456960,489600,522240,554880,587520,620160,652800,685440,718080,750720,783360,391680,424320,456960,522240,587520,652800,718080,783360,848640,913920,979200,1044480,1109760,1175040,1240320,1305600,1370880,1436160,1501440,1566720,979200,1060800,1142400,1305600,1468800,1632000,1795200,1958400,2121600,2284800,2448000,2611200,2774400,2937600,3100800,3264000,3427200,3590400,3753600,3916800,
758,163400,326800,817000,196080,212420,228760,261440,294120,326800,359480,392160,424840,457520,490200,522880,555560,588240,620920,653600,686280,718960,751640,784320,392160,424840,457520,522880,588240,653600,718960,784320,849680,915040,980400,1045760,1111120,1176480,1241840,1307200,1372560,1437920,1503280,1568640,980400,1062100,1143800,1307200,1470600,1634000,1797400,1960800,2124200,2287600,2451000,2614400,2777800,2941200,3104600,3268000,3431400,3594800,3758200,3921600,
759,163600,327200,818000,196320,212680,229040,261760,294480,327200,359920,392640,425360,458080,490800,523520,556240,588960,621680,654400,687120,719840,752560,785280,392640,425360,458080,523520,588960,654400,719840,785280,850720,916160,981600,1047040,1112480,1177920,1243360,1308800,1374240,1439680,1505120,1570560,981600,1063400,1145200,1308800,1472400,1636000,1799600,1963200,2126800,2290400,2454000,2617600,2781200,2944800,3108400,3272000,3435600,3599200,3762800,3926400,
760,163800,327600,819000,196560,212940,229320,262080,294840,327600,360360,393120,425880,458640,491400,524160,556920,589680,622440,655200,687960,720720,753480,786240,393120,425880,458640,524160,589680,655200,720720,786240,851760,917280,982800,1048320,1113840,1179360,1244880,1310400,1375920,1441440,1506960,1572480,982800,1064700,1146600,1310400,1474200,1638000,1801800,1965600,2129400,2293200,2457000,2620800,2784600,2948400,3112200,3276000,3439800,3603600,3767400,3931200,
761,164000,328000,820000,196800,213200,229600,262400,295200,328000,360800,393600,426400,459200,492000,524800,557600,590400,623200,656000,688800,721600,754400,787200,393600,426400,459200,524800,590400,656000,721600,787200,852800,918400,984000,1049600,1115200,1180800,1246400,1312000,1377600,1443200,1508800,1574400,984000,1066000,1148000,1312000,1476000,1640000,1804000,1968000,2132000,2296000,2460000,2624000,2788000,2952000,3116000,3280000,3444000,3608000,3772000,3936000,
762,164200,328400,821000,197040,213460,229880,262720,295560,328400,361240,394080,426920,459760,492600,525440,558280,591120,623960,656800,689640,722480,755320,788160,394080,426920,459760,525440,591120,656800,722480,788160,853840,919520,985200,1050880,1116560,1182240,1247920,1313600,1379280,1444960,1510640,1576320,985200,1067300,1149400,1313600,1477800,1642000,1806200,1970400,2134600,2298800,2463000,2627200,2791400,2955600,3119800,3284000,3448200,3612400,3776600,3940800,
763,164400,328800,822000,197280,213720,230160,263040,295920,328800,361680,394560,427440,460320,493200,526080,558960,591840,624720,657600,690480,723360,756240,789120,394560,427440,460320,526080,591840,657600,723360,789120,854880,920640,986400,1052160,1117920,1183680,1249440,1315200,1380960,1446720,1512480,1578240,986400,1068600,1150800,1315200,1479600,1644000,1808400,1972800,2137200,2301600,2466000,2630400,2794800,2959200,3123600,3288000,3452400,3616800,3781200,3945600,
764,164600,329200,823000,197520,213980,230440,263360,296280,329200,362120,395040,427960,460880,493800,526720,559640,592560,625480,658400,691320,724240,757160,790080,395040,427960,460880,526720,592560,658400,724240,790080,855920,921760,987600,1053440,1119280,1185120,1250960,1316800,1382640,1448480,1514320,1580160,987600,1069900,1152200,1316800,1481400,1646000,1810600,1975200,2139800,2304400,2469000,2633600,2798200,2962800,3127400,3292000,3456600,3621200,3785800,3950400,
765,164800,329600,824000,197760,214240,230720,263680,296640,329600,362560,395520,428480,461440,494400,527360,560320,593280,626240,659200,692160,725120,758080,791040,395520,428480,461440,527360,593280,659200,725120,791040,856960,922880,988800,1054720,1120640,1186560,1252480,1318400,1384320,1450240,1516160,1582080,988800,1071200,1153600,1318400,1483200,1648000,1812800,1977600,2142400,2307200,2472000,2636800,2801600,2966400,3131200,3296000,3460800,3625600,3790400,3955200,
766,165000,330000,825000,198000,214500,231000,264000,297000,330000,363000,396000,429000,462000,495000,528000,561000,594000,627000,660000,693000,726000,759000,792000,396000,429000,462000,528000,594000,660000,726000,792000,858000,924000,990000,1056000,1122000,1188000,1254000,1320000,1386000,1452000,1518000,1584000,990000,1072500,1155000,1320000,1485000,1650000,1815000,1980000,2145000,2310000,2475000,2640000,2805000,2970000,3135000,3300000,3465000,3630000,3795000,3960000,
767,165200,330400,826000,198240,214760,231280,264320,297360,330400,363440,396480,429520,462560,495600,528640,561680,594720,627760,660800,693840,726880,759920,792960,396480,429520,462560,528640,594720,660800,726880,792960,859040,925120,991200,1057280,1123360,1189440,1255520,1321600,1387680,1453760,1519840,1585920,991200,1073800,1156400,1321600,1486800,1652000,1817200,1982400,2147600,2312800,2478000,2643200,2808400,2973600,3138800,3304000,3469200,3634400,3799600,3964800,
768,165400,330800,827000,198480,215020,231560,264640,297720,330800,363880,396960,430040,463120,496200,529280,562360,595440,628520,661600,694680,727760,760840,793920,396960,430040,463120,529280,595440,661600,727760,793920,860080,926240,992400,1058560,1124720,1190880,1257040,1323200,1389360,1455520,1521680,1587840,992400,1075100,1157800,1323200,1488600,1654000,1819400,1984800,2150200,2315600,2481000,2646400,2811800,2977200,3142600,3308000,3473400,3638800,3804200,3969600,
769,165600,331200,828000,198720,215280,231840,264960,298080,331200,364320,397440,430560,463680,496800,529920,563040,596160,629280,662400,695520,728640,761760,794880,397440,430560,463680,529920,596160,662400,728640,794880,861120,927360,993600,1059840,1126080,1192320,1258560,1324800,1391040,1457280,1523520,1589760,993600,1076400,1159200,1324800,1490400,1656000,1821600,1987200,2152800,2318400,2484000,2649600,2815200,2980800,3146400,3312000,3477600,3643200,3808800,3974400,
770,165800,331600,829000,198960,215540,232120,265280,298440,331600,364760,397920,431080,464240,497400,530560,563720,596880,630040,663200,696360,729520,762680,795840,397920,431080,464240,530560,596880,663200,729520,795840,862160,928480,994800,1061120,1127440,1193760,1260080,1326400,1392720,1459040,1525360,1591680,994800,1077700,1160600,1326400,1492200,1658000,1823800,1989600,2155400,2321200,2487000,2652800,2818600,2984400,3150200,3316000,3481800,3647600,3813400,3979200,
771,166000,332000,830000,199200,215800,232400,265600,298800,332000,365200,398400,431600,464800,498000,531200,564400,597600,630800,664000,697200,730400,763600,796800,398400,431600,464800,531200,597600,664000,730400,796800,863200,929600,996000,1062400,1128800,1195200,1261600,1328000,1394400,1460800,1527200,1593600,996000,1079000,1162000,1328000,1494000,1660000,1826000,1992000,2158000,2324000,2490000,2656000,2822000,2988000,3154000,3320000,3486000,3652000,3818000,3984000,
772,166200,332400,831000,199440,216060,232680,265920,299160,332400,365640,398880,432120,465360,498600,531840,565080,598320,631560,664800,698040,731280,764520,797760,398880,432120,465360,531840,598320,664800,731280,797760,864240,930720,997200,1063680,1130160,1196640,1263120,1329600,1396080,1462560,1529040,1595520,997200,1080300,1163400,1329600,1495800,1662000,1828200,1994400,2160600,2326800,2493000,2659200,2825400,2991600,3157800,3324000,3490200,3656400,3822600,3988800,
773,166400,332800,832000,199680,216320,232960,266240,299520,332800,366080,399360,432640,465920,499200,532480,565760,599040,632320,665600,698880,732160,765440,798720,399360,432640,465920,532480,599040,665600,732160,798720,865280,931840,998400,1064960,1131520,1198080,1264640,1331200,1397760,1464320,1530880,1597440,998400,1081600,1164800,1331200,1497600,1664000,1830400,1996800,2163200,2329600,2496000,2662400,2828800,2995200,3161600,3328000,3494400,3660800,3827200,3993600,
774,166600,333200,833000,199920,216580,233240,266560,299880,333200,366520,399840,433160,466480,499800,533120,566440,599760,633080,666400,699720,733040,766360,799680,399840,433160,466480,533120,599760,666400,733040,799680,866320,932960,999600,1066240,1132880,1199520,1266160,1332800,1399440,1466080,1532720,1599360,999600,1082900,1166200,1332800,1499400,1666000,1832600,1999200,2165800,2332400,2499000,2665600,2832200,2998800,3165400,3332000,3498600,3665200,3831800,3998400,
775,166800,333600,834000,200160,216840,233520,266880,300240,333600,366960,400320,433680,467040,500400,533760,567120,600480,633840,667200,700560,733920,767280,800640,400320,433680,467040,533760,600480,667200,733920,800640,867360,934080,1000800,1067520,1134240,1200960,1267680,1334400,1401120,1467840,1534560,1601280,1000800,1084200,1167600,1334400,1501200,1668000,1834800,2001600,2168400,2335200,2502000,2668800,2835600,3002400,3169200,3336000,3502800,3669600,3836400,4003200,
776,167000,334000,835000,200400,217100,233800,267200,300600,334000,367400,400800,434200,467600,501000,534400,567800,601200,634600,668000,701400,734800,768200,801600,400800,434200,467600,534400,601200,668000,734800,801600,868400,935200,1002000,1068800,1135600,1202400,1269200,1336000,1402800,1469600,1536400,1603200,1002000,1085500,1169000,1336000,1503000,1670000,1837000,2004000,2171000,2338000,2505000,2672000,2839000,3006000,3173000,3340000,3507000,3674000,3841000,4008000,
777,167200,334400,836000,200640,217360,234080,267520,300960,334400,367840,401280,434720,468160,501600,535040,568480,601920,635360,668800,702240,735680,769120,802560,401280,434720,468160,535040,601920,668800,735680,802560,869440,936320,1003200,1070080,1136960,1203840,1270720,1337600,1404480,1471360,1538240,1605120,1003200,1086800,1170400,1337600,1504800,1672000,1839200,2006400,2173600,2340800,2508000,2675200,2842400,3009600,3176800,3344000,3511200,3678400,3845600,4012800,
778,167400,334800,837000,200880,217620,234360,267840,301320,334800,368280,401760,435240,468720,502200,535680,569160,602640,636120,669600,703080,736560,770040,803520,401760,435240,468720,535680,602640,669600,736560,803520,870480,937440,1004400,1071360,1138320,1205280,1272240,1339200,1406160,1473120,1540080,1607040,1004400,1088100,1171800,1339200,1506600,1674000,1841400,2008800,2176200,2343600,2511000,2678400,2845800,3013200,3180600,3348000,3515400,3682800,3850200,4017600,
779,167600,335200,838000,201120,217880,234640,268160,301680,335200,368720,402240,435760,469280,502800,536320,569840,603360,636880,670400,703920,737440,770960,804480,402240,435760,469280,536320,603360,670400,737440,804480,871520,938560,1005600,1072640,1139680,1206720,1273760,1340800,1407840,1474880,1541920,1608960,1005600,1089400,1173200,1340800,1508400,1676000,1843600,2011200,2178800,2346400,2514000,2681600,2849200,3016800,3184400,3352000,3519600,3687200,3854800,4022400,
780,167800,335600,839000,201360,218140,234920,268480,302040,335600,369160,402720,436280,469840,503400,536960,570520,604080,637640,671200,704760,738320,771880,805440,402720,436280,469840,536960,604080,671200,738320,805440,872560,939680,1006800,1073920,1141040,1208160,1275280,1342400,1409520,1476640,1543760,1610880,1006800,1090700,1174600,1342400,1510200,1678000,1845800,2013600,2181400,2349200,2517000,2684800,2852600,3020400,3188200,3356000,3523800,3691600,3859400,4027200,
781,168000,336000,840000,201600,218400,235200,268800,302400,336000,369600,403200,436800,470400,504000,537600,571200,604800,638400,672000,705600,739200,772800,806400,403200,436800,470400,537600,604800,672000,739200,806400,873600,940800,1008000,1075200,1142400,1209600,1276800,1344000,1411200,1478400,1545600,1612800,1008000,1092000,1176000,1344000,1512000,1680000,1848000,2016000,2184000,2352000,2520000,2688000,2856000,3024000,3192000,3360000,3528000,3696000,3864000,4032000,
782,168200,336400,841000,201840,218660,235480,269120,302760,336400,370040,403680,437320,470960,504600,538240,571880,605520,639160,672800,706440,740080,773720,807360,403680,437320,470960,538240,605520,672800,740080,807360,874640,941920,1009200,1076480,1143760,1211040,1278320,1345600,1412880,1480160,1547440,1614720,1009200,1093300,1177400,1345600,1513800,1682000,1850200,2018400,2186600,2354800,2523000,2691200,2859400,3027600,3195800,3364000,3532200,3700400,3868600,4036800,
