id,next,desc,starLevel,playerLevel,worldLevel,levelMax,skillSlot,newSkill,hpAward,atkAward,resistAward,defAward,spdAward,itemNum,NeedItemsFun-type-1,NeedItemsFun-star-1,NeedItemsFun-num-1,NeedItemsFun-type-2,NeedItemsFun-star-2,NeedItemsFun-num-2,NeedItemsFun-type-3,NeedItemsFun-star-3,NeedItemsFun-num-3,NeedItemsFun-type-4,NeedItemsFun-star-4,NeedItemsFun-num-4,NeedItemsFun-type-5,NeedItemsFun-star-5,NeedItemsFun-num-5,specialItem,specialItemNum,specialItem2,specialItemNum2,herostar,heroNum,
255183,255184,s==16|Ma·Hạng Vũ 8 sao,8,1,1,185,2,2551833,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
255184,255185,s==16|Ma·Hạng Vũ 9 sao,9,1,1,205,3,2551843,5000,4000,0,20,10,5000,25518,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
255185,255186,s==17|Ma·Hạng Vũ 10 sao,10,1,1,255,4,2551853,3000,2000,0,20,10,10000,25518,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
255186,255187,s==17|Ma·Hạng Vũ 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,25518,6,1,1,9,1,,,,,,,,,,,,,,,,
255187,255188,s==17|Ma·Hạng Vũ 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,25518,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
255188,255189,s==17|Ma·Hạng Vũ 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,25518,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
255189,,s==17|Ma·Hạng Vũ 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,25518,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
25518011,25518012,s==16|Ma·Hạng Vũ 6 sao,6,1,1,145,5,255180122|255180132|255180142|255180152,5000,4000,0,20,10,0,25518,5,1,25403,5,1,2,5,3,,,,,,,,,,,,,
25518012,25518013,s==16|Ma·Hạng Vũ 7 sao,7,1,1,165,1,255180123,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
25518013,25518014,s==16|Ma·Hạng Vũ 8 sao,8,1,1,185,2,255180133,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
25518014,25518015,s==16|Ma·Hạng Vũ 9 sao,9,1,1,205,3,255180143,5000,4000,0,20,10,5000,25518,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
25518015,25518016,s==17|Ma·Hạng Vũ 10 sao,10,1,1,255,4,255180153,3000,2000,0,20,10,10000,25518,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
25518016,25518017,s==17|Ma·Hạng Vũ 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,25518,6,1,1,9,1,,,,,,,,,,,,,,,,
25518017,25518018,s==17|Ma·Hạng Vũ 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,25518,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
25518018,25518019,s==17|Ma·Hạng Vũ 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,25518,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
25518019,,s==17|Ma·Hạng Vũ 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,25518,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
25518021,25518022,s==16|Ma·Hạng Vũ 6 sao,6,1,1,145,5,255180222|255180232|255180242|255180252,5000,4000,0,20,10,0,25518,5,1,25403,5,1,2,5,3,,,,,,,,,,,,,
25518022,25518023,s==16|Ma·Hạng Vũ 7 sao,7,1,1,165,1,255180223,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
25518023,25518024,s==16|Ma·Hạng Vũ 8 sao,8,1,1,185,2,255180233,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
25518024,25518025,s==16|Ma·Hạng Vũ 9 sao,9,1,1,205,3,255180243,5000,4000,0,20,10,5000,25518,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
25518025,25518026,s==17|Ma·Hạng Vũ 10 sao,10,1,1,255,4,255180253,3000,2000,0,20,10,10000,25518,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
25518026,25518027,s==17|Ma·Hạng Vũ 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,25518,6,1,1,9,1,,,,,,,,,,,,,,,,
25518027,25518028,s==17|Ma·Hạng Vũ 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,25518,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
25518028,25518029,s==17|Ma·Hạng Vũ 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,25518,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
25518029,,s==17|Ma·Hạng Vũ 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,25518,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
25518031,25518032,s==16|Ma·Hạng Vũ 6 sao,6,1,1,145,5,255180322|255180332|255180342|255180352,5000,4000,0,20,10,0,25518,5,1,25403,5,1,2,5,3,,,,,,,,,,,,,
25518032,25518033,s==16|Ma·Hạng Vũ 7 sao,7,1,1,165,1,255180323,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
25518033,25518034,s==16|Ma·Hạng Vũ 8 sao,8,1,1,185,2,255180333,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
25518034,25518035,s==16|Ma·Hạng Vũ 9 sao,9,1,1,205,3,255180343,5000,4000,0,20,10,5000,25518,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
25518035,25518036,s==17|Ma·Hạng Vũ 10 sao,10,1,1,255,4,255180353,3000,2000,0,20,10,10000,25518,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
25518036,25518037,s==17|Ma·Hạng Vũ 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,25518,6,1,1,9,1,,,,,,,,,,,,,,,,
25518037,25518038,s==17|Ma·Hạng Vũ 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,25518,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
25518038,25518039,s==17|Ma·Hạng Vũ 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,25518,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
25518039,,s==17|Ma·Hạng Vũ 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,25518,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
271011,271012,s==24|Tinh Nhuệ Tào Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
271012,271013,s==24|Tinh Nhuệ Tào Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
271013,271014,s==24|Tinh Nhuệ Tào Binh 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
271014,271015,s==24|Tinh Nhuệ Tào Binh 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
271015,271016,s==25|Tinh Nhuệ Tào Binh 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
271016,271017,s==25|Tinh Nhuệ Tào Binh 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
271017,271018,s==25|Tinh Nhuệ Tào Binh 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
271018,271019,s==25|Tinh Nhuệ Tào Binh 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
271019,,s==25|Tinh Nhuệ Tào Binh 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
272011,272012,s==25|Tinh Nhuệ Thục Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
272012,272013,s==25|Tinh Nhuệ Thục Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
272013,272014,s==25|Tinh Nhuệ Thục Binh 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
272014,272015,s==25|Tinh Nhuệ Thục Binh 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
272015,272016,s==26|Tinh Nhuệ Thục Binh 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
272016,272017,s==26|Tinh Nhuệ Thục Binh 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
272017,272018,s==26|Tinh Nhuệ Thục Binh 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
272018,272019,s==26|Tinh Nhuệ Thục Binh 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
272019,,s==26|Tinh Nhuệ Thục Binh 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
273011,273012,s==24|Tinh Nhuệ Ngô Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
273012,273013,s==24|Tinh Nhuệ Ngô Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
273013,273014,s==24|Tinh Nhuệ Ngô Binh 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
273014,273015,s==24|Tinh Nhuệ Ngô Binh 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
273015,273016,s==25|Tinh Nhuệ Ngô Binh 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
273016,273017,s==25|Tinh Nhuệ Ngô Binh 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
273017,273018,s==25|Tinh Nhuệ Ngô Binh 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
273018,273019,s==25|Tinh Nhuệ Ngô Binh 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
273019,,s==25|Tinh Nhuệ Ngô Binh 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
285011,285012,s==27|Mãnh Tướng Thạch Quái 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
285012,285013,s==27|Mãnh Tướng Thạch Quái 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
285013,285014,s==27|Mãnh Tướng Thạch Quái 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
285014,285015,s==27|Mãnh Tướng Thạch Quái 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
285015,285016,s==28|Mãnh Tướng Thạch Quái 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
285016,285017,s==28|Mãnh Tướng Thạch Quái 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
285017,285018,s==28|Mãnh Tướng Thạch Quái 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
285018,285019,s==28|Mãnh Tướng Thạch Quái 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
285019,,s==28|Mãnh Tướng Thạch Quái 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
285021,285022,s==22|Hổ Vệ Thạch Quái 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
285022,285023,s==22|Hổ Vệ Thạch Quái 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
285023,285024,s==22|Hổ Vệ Thạch Quái 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
285024,285025,s==22|Hổ Vệ Thạch Quái 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
285025,285026,s==23|Hổ Vệ Thạch Quái 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
285026,285027,s==23|Hổ Vệ Thạch Quái 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
285027,285028,s==23|Hổ Vệ Thạch Quái 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
285028,285029,s==23|Hổ Vệ Thạch Quái 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
285029,,s==23|Hổ Vệ Thạch Quái 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
285031,285032,s==25|Mưu Thần Thạch Quái 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
285032,285033,s==25|Mưu Thần Thạch Quái 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
285033,285034,s==25|Mưu Thần Thạch Quái 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
285034,285035,s==25|Mưu Thần Thạch Quái 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
285035,285036,s==26|Mưu Thần Thạch Quái 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
285036,285037,s==26|Mưu Thần Thạch Quái 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
285037,285038,s==26|Mưu Thần Thạch Quái 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
285038,285039,s==26|Mưu Thần Thạch Quái 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
285039,,s==26|Mưu Thần Thạch Quái 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
285041,285042,s==26|Phương Sĩ Thạch Quái 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
285042,285043,s==26|Phương Sĩ Thạch Quái 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
285043,285044,s==26|Phương Sĩ Thạch Quái 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
285044,285045,s==26|Phương Sĩ Thạch Quái 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
285045,285046,s==27|Phương Sĩ Thạch Quái 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
285046,285047,s==27|Phương Sĩ Thạch Quái 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
285047,285048,s==27|Phương Sĩ Thạch Quái 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
285048,285049,s==27|Phương Sĩ Thạch Quái 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
285049,,s==27|Phương Sĩ Thạch Quái 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
285051,285052,s==25|Tinh Thể Thạch Quái 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
285052,285053,s==25|Tinh Thể Thạch Quái 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
285053,285054,s==25|Tinh Thể Thạch Quái 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
285054,285055,s==25|Tinh Thể Thạch Quái 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
285055,285056,s==26|Tinh Thể Thạch Quái 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
285056,285057,s==26|Tinh Thể Thạch Quái 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
285057,285058,s==26|Tinh Thể Thạch Quái 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
285058,285059,s==26|Tinh Thể Thạch Quái 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
285059,,s==26|Tinh Thể Thạch Quái 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
450011,450012,s==16|Sa Mạc Cốc 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
450012,450013,s==16|Sa Mạc Cốc 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
450013,450014,s==16|Sa Mạc Cốc 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
450014,450015,s==16|Sa Mạc Cốc 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
450015,450016,s==17|Sa Mạc Cốc 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
450016,450017,s==17|Sa Mạc Cốc 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
450017,450018,s==17|Sa Mạc Cốc 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
450018,450019,s==17|Sa Mạc Cốc 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
450019,,s==17|Sa Mạc Cốc 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
450021,450022,s==22|Bắc Cung Bá Ngọc 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
450022,450023,s==22|Bắc Cung Bá Ngọc 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
450023,450024,s==22|Bắc Cung Bá Ngọc 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
450024,450025,s==22|Bắc Cung Bá Ngọc 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
450025,450026,s==23|Bắc Cung Bá Ngọc 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
450026,450027,s==23|Bắc Cung Bá Ngọc 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
450027,450028,s==23|Bắc Cung Bá Ngọc 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
450028,450029,s==23|Bắc Cung Bá Ngọc 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
450029,,s==23|Bắc Cung Bá Ngọc 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
460011,460012,s==24|Tinh Nhuệ Ngô Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
460012,460013,s==24|Tinh Nhuệ Ngô Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
460013,460014,s==24|Tinh Nhuệ Ngô Binh 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
460014,460015,s==24|Tinh Nhuệ Ngô Binh 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
460015,460016,s==25|Tinh Nhuệ Ngô Binh 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
460016,460017,s==25|Tinh Nhuệ Ngô Binh 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
460017,460018,s==25|Tinh Nhuệ Ngô Binh 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
460018,460019,s==25|Tinh Nhuệ Ngô Binh 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
460019,,s==25|Tinh Nhuệ Ngô Binh 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
460021,460022,s==24|Tinh Nhuệ Ngô Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
460022,460023,s==24|Tinh Nhuệ Ngô Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
460023,460024,s==24|Tinh Nhuệ Ngô Binh 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
460024,460025,s==24|Tinh Nhuệ Ngô Binh 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
460025,460026,s==25|Tinh Nhuệ Ngô Binh 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
460026,460027,s==25|Tinh Nhuệ Ngô Binh 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
460027,460028,s==25|Tinh Nhuệ Ngô Binh 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
460028,460029,s==25|Tinh Nhuệ Ngô Binh 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
460029,,s==25|Tinh Nhuệ Ngô Binh 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
460031,460032,s==24|Tinh Nhuệ Ngô Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
460032,460033,s==24|Tinh Nhuệ Ngô Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
460033,460034,s==24|Tinh Nhuệ Ngô Binh 8 sao,8,1,1,185,0,,5000,4000,0,20,10,2000,2,5,3,2,6,1,,,,,,,,,,,,,,,,
460034,460035,s==24|Tinh Nhuệ Ngô Binh 9 sao,9,1,1,205,0,,5000,4000,0,20,10,5000,23507,5,1,2,5,2,2,6,1,,,,,,,,,,,,,
460035,460036,s==25|Tinh Nhuệ Ngô Binh 10 sao,10,1,1,255,0,,3000,2000,0,20,10,10000,23507,5,2,2,6,1,1,9,1,,,,,,,,,,,,,
460036,460037,s==25|Tinh Nhuệ Ngô Binh 11 sao,11,105,95,285,0,,3000,2000,0,20,10,15000,23507,6,1,1,9,1,,,,,,,,,,,,,,,,
460037,460038,s==25|Tinh Nhuệ Ngô Binh 12 sao,12,128,118,310,0,,3000,2000,0,20,10,20000,23507,6,1,1,10,1,,,,,,,,,,1048,20,,,,,
460038,460039,s==25|Tinh Nhuệ Ngô Binh 13 sao,13,148,138,350,0,,3000,2000,0,20,10,25000,23507,6,1,2,9,1,1,10,1,,,,,,,1048,40,,,,,
460039,,s==25|Tinh Nhuệ Ngô Binh 14 sao,14,200,138,390,0,,3000,2000,0,20,10,30000,23507,9,1,2,10,1,1,11,1,,,,,,,1048,60,6685,5,13,6,
460041,460042,s==24|Tinh Nhuệ Ngô Binh 6 sao,6,1,1,145,0,,5000,4000,0,20,10,0,23507,5,1,23401,5,1,2,5,3,,,,,,,,,,,,,
460042,460043,s==24|Tinh Nhuệ Ngô Binh 7 sao,7,1,1,165,0,,5000,4000,0,20,10,1000,2,5,4,,,,,,,,,,,,,,,,,,,
