id,taskName,taskDesc,icon,activityId,toSystemFunId,lowLevel,maxLevel,targetType,targetId,targetNum,mustTask,sysfuncationID,time,labelType,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,rewards-type-4,rewards-id-4,rewards-value-4,
55021,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,3,,1,8,100000,,,,,,,,,,
55022,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,3,,1,8,100000,,,,,,,,,,
55023,,s==8|当天充值任意金额,,4000,1930,,,510,0,1,,,3,,1,8,100000,,,,,,,,,,
55024,,s==8|道具商城消费3次,,4000,1660,,,402,1,3,,,3,,1,8,100000,,,,,,,,,,
55025,,s==8|道具商城消费8次,,4000,1660,,,402,1,8,,,3,,1,8,100000,,,,,,,,,,
55026,,s==8|神秘商店消费8次,,4000,1810,,,402,2,8,,,3,,1,8,100000,,,,,,,,,,
55027,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,4,,1,8,100000,,,,,,,,,,
55028,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,4,,1,8,100000,,,,,,,,,,
55029,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,4,,1,8,100000,,,,,,,,,,
55030,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,4,,1,8,100000,,,,,,,,,,
55031,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,4,,1,8,100000,,,,,,,,,,
55032,,s==8|当天充值任意金额,,4000,1930,,,510,0,1,,,4,,1,8,100000,,,,,,,,,,
55033,,s==6|快速作战3次,,4000,2092,,,105,0,3,,,4,,1,8,100000,,,,,,,,,,
55034,,s==6|快速作战4次,,4000,2092,,,105,0,4,,,4,,1,8,100000,,,,,,,,,,
55035,,s==6|快速作战6次,,4000,2092,,,105,0,6,,,4,,1,8,100000,,,,,,,,,,
55036,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,5,,1,8,100000,,,,,,,,,,
55037,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,5,,1,8,100000,,,,,,,,,,
55038,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,5,,1,8,100000,,,,,,,,,,
55039,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,5,,1,8,100000,,,,,,,,,,
55040,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,5,,1,8,100000,,,,,,,,,,
55041,,s==8|当天充值任意金额,,4000,1930,,,510,0,1,,,5,,1,8,100000,,,,,,,,,,
55042,,s==9|夺取1次武神殿神位,,4000,1270,,,345,0,1,,,5,,1,8,100000,,,,,,,,,,
55043,,s==9|参与高级寻访10次,,4000,1640,,,403,3,10,,,5,,1,8,100000,,,,,,,,,,
55044,,s==10|参与高级寻访20次 ,,4000,1640,,,403,3,20,,,5,,1,8,100000,,,,,,,,,,
55045,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,6,,1,8,100000,,,,,,,,,,
55046,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,6,,1,8,100000,,,,,,,,,,
55047,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,6,,1,8,100000,,,,,,,,,,
55048,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,6,,1,8,100000,,,,,,,,,,
55049,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,6,,1,8,100000,,,,,,,,,,
55050,,s==8|当天充值任意金额,,4000,1930,,,510,0,1,,,6,,1,8,100000,,,,,,,,,,
55051,,s==9|参与普通夺宝10次,,4000,1090,,,344,1,10,,,6,,1,8,100000,,,,,,,,,,
55052,,s==8|参与高级夺宝1次,,4000,1090,,,344,2,1,,,6,,1,8,100000,,,,,,,,,,
55053,,s==8|参与高级夺宝3次,,4000,1090,,,344,2,3,,,6,,1,8,100000,,,,,,,,,,
55054,,s==14|在兵无常势中投掷任意骰子1次,,4000,4403,,,610,0,1,,,7,,1,8,100000,,,,,,,,,,
55055,,s==14|在兵无常势中投掷任意骰子2次,,4000,4403,,,610,0,2,,,7,,1,8,100000,,,,,,,,,,
55056,,s==14|在兵无常势中投掷任意骰子3次,,4000,4403,,,610,0,3,,,7,,1,8,100000,,,,,,,,,,
55057,,s==13|挑战1次兵无常势的任意据点,,4000,4403,,,611,0,1,,,7,,1,8,100000,,,,,,,,,,
55058,,s==13|挑战2次兵无常势的任意据点,,4000,4403,,,611,0,2,,,7,,1,8,100000,,,,,,,,,,
55059,,s==8|当天充值任意金额,,4000,1930,,,510,0,1,,,7,,1,8,100000,,,,,,,,,,
55060,,s==9|挑战1次军团敌将 ,,4000,1470,,,107,0,1,,,7,,1,8,100000,,,,,,,,,,
55061,,s==8|挑战2次军团敌将,,4000,1470,,,107,0,2,,,7,,1,8,100000,,,,,,,,,,
55062,,s==8|挑战3次军团敌将,,4000,1470,,,107,0,3,,,7,,1,8,100000,,,,,,,,,,
60000,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,1,,1,8,100000,,,,,,,,,,
60001,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,1,,1,8,100000,,,,,,,,,,
60002,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,1,,1,8,100000,,,,,,,,,,
60003,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,1,,1,8,100000,,,,,,,,,,
60004,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,1,,1,8,100000,,,,,,,,,,
60005,,s==8|每日累充60元宝,,4010,1930,,,510,0,6,,,1,,1,8,100000,,,,,,,,,,
60006,,s==6|累计点金5次,,4010,1012,,,509,0,5,,,1,,1,8,100000,,,,,,,,,,
60007,,s==7|累计点金10次,,4010,1012,,,509,0,10,,,1,,1,8,100000,,,,,,,,,,
60008,,s==7|累计点金20次,,4010,1012,,,509,0,20,,,1,,1,8,100000,,,,,,,,,,
60009,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,2,,1,8,100000,,,,,,,,,,
60010,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,2,,1,8,100000,,,,,,,,,,
60011,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,2,,1,8,100000,,,,,,,,,,
60012,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,2,,1,8,100000,,,,,,,,,,
60013,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,2,,1,8,100000,,,,,,,,,,
60014,,s==8|当天充值任意金额,,4010,1930,,,510,0,1,,,2,,1,8,100000,,,,,,,,,,
60015,,s==7|参与聚贤阁1次,,4010,1140,,,211,0,1,,,2,,1,8,100000,,,,,,,,,,
60016,,s==7|参与聚贤阁2次,,4010,1140,,,211,0,2,,,2,,1,8,100000,,,,,,,,,,
60017,,s==7|参与聚贤阁4次,,4010,1140,,,211,0,4,,,2,,1,8,100000,,,,,,,,,,
60018,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,3,,1,8,100000,,,,,,,,,,
60019,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,3,,1,8,100000,,,,,,,,,,
60020,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,3,,1,8,100000,,,,,,,,,,
60021,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,3,,1,8,100000,,,,,,,,,,
60022,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,3,,1,8,100000,,,,,,,,,,
60023,,s==8|当天充值任意金额,,4010,1930,,,510,0,1,,,3,,1,8,100000,,,,,,,,,,
60024,,s==8|道具商城消费3次,,4010,1660,,,402,1,3,,,3,,1,8,100000,,,,,,,,,,
60025,,s==8|道具商城消费8次,,4010,1660,,,402,1,8,,,3,,1,8,100000,,,,,,,,,,
60026,,s==8|神秘商店消费8次,,4010,1810,,,402,2,8,,,3,,1,8,100000,,,,,,,,,,
60027,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,4,,1,8,100000,,,,,,,,,,
60028,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,4,,1,8,100000,,,,,,,,,,
60029,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,4,,1,8,100000,,,,,,,,,,
60030,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,4,,1,8,100000,,,,,,,,,,
60031,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,4,,1,8,100000,,,,,,,,,,
60032,,s==8|当天充值任意金额,,4010,1930,,,510,0,1,,,4,,1,8,100000,,,,,,,,,,
60033,,s==6|快速作战3次,,4010,2092,,,105,0,3,,,4,,1,8,100000,,,,,,,,,,
60034,,s==6|快速作战4次,,4010,2092,,,105,0,4,,,4,,1,8,100000,,,,,,,,,,
60035,,s==6|快速作战6次,,4010,2092,,,105,0,6,,,4,,1,8,100000,,,,,,,,,,
60036,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,5,,1,8,100000,,,,,,,,,,
60037,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,5,,1,8,100000,,,,,,,,,,
60038,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,5,,1,8,100000,,,,,,,,,,
60039,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,5,,1,8,100000,,,,,,,,,,
60040,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,5,,1,8,100000,,,,,,,,,,
60041,,s==8|当天充值任意金额,,4010,1930,,,510,0,1,,,5,,1,8,100000,,,,,,,,,,
60042,,s==9|夺取1次武神殿神位,,4010,1270,,,345,0,1,,,5,,1,8,100000,,,,,,,,,,
60043,,s==9|参与高级寻访10次,,4010,1640,,,403,3,10,,,5,,1,8,100000,,,,,,,,,,
60044,,s==10|参与高级寻访20次 ,,4010,1640,,,403,3,20,,,5,,1,8,100000,,,,,,,,,,
60045,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,6,,1,8,100000,,,,,,,,,,
60046,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,6,,1,8,100000,,,,,,,,,,
60047,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,6,,1,8,100000,,,,,,,,,,
60048,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,6,,1,8,100000,,,,,,,,,,
60049,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,6,,1,8,100000,,,,,,,,,,
60050,,s==8|当天充值任意金额,,4010,1930,,,510,0,1,,,6,,1,8,100000,,,,,,,,,,
60051,,s==9|参与普通夺宝10次,,4010,1090,,,344,1,10,,,6,,1,8,100000,,,,,,,,,,
60052,,s==8|参与高级夺宝1次,,4010,1090,,,344,2,1,,,6,,1,8,100000,,,,,,,,,,
60053,,s==8|参与高级夺宝3次,,4010,1090,,,344,2,3,,,6,,1,8,100000,,,,,,,,,,
60054,,s==14|在兵无常势中投掷任意骰子1次,,4010,4413,,,610,0,1,,,7,,1,8,100000,,,,,,,,,,
60055,,s==14|在兵无常势中投掷任意骰子2次,,4010,4413,,,610,0,2,,,7,,1,8,100000,,,,,,,,,,
60056,,s==14|在兵无常势中投掷任意骰子3次,,4010,4413,,,610,0,3,,,7,,1,8,100000,,,,,,,,,,
60057,,s==13|挑战1次兵无常势的任意据点,,4010,4413,,,611,0,1,,,7,,1,8,100000,,,,,,,,,,
60058,,s==13|挑战2次兵无常势的任意据点,,4010,4413,,,611,0,2,,,7,,1,8,100000,,,,,,,,,,
60059,,s==8|当天充值任意金额,,4010,1930,,,510,0,1,,,7,,1,8,100000,,,,,,,,,,
60060,,s==9|挑战1次军团敌将 ,,4010,1470,,,107,0,1,,,7,,1,8,100000,,,,,,,,,,
60061,,s==8|挑战2次军团敌将,,4010,1470,,,107,0,2,,,7,,1,8,100000,,,,,,,,,,
60062,,s==8|挑战3次军团敌将,,4010,1470,,,107,0,3,,,7,,1,8,100000,,,,,,,,,,
61001,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,1,,1,8,100000,,,,,,,,,,
61002,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,1,,1,8,100000,,,,,,,,,,
61003,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,1,,1,8,100000,,,,,,,,,,
61004,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,1,,1,8,100000,,,,,,,,,,
61005,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,1,,1,8,100000,,,,,,,,,,
61006,,s==8|每日累充60元宝,,3440,1930,,,510,0,6,,,1,,1,8,100000,,,,,,,,,,
61007,,s==6|累计点金5次,,3440,1012,,,509,0,5,,,1,,1,8,100000,,,,,,,,,,
61008,,s==7|累计点金10次,,3440,1012,,,509,0,10,,,1,,1,8,100000,,,,,,,,,,
61009,,s==7|累计点金20次,,3440,1012,,,509,0,20,,,1,,1,8,100000,,,,,,,,,,
61010,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,2,,1,8,100000,,,,,,,,,,
61011,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,2,,1,8,100000,,,,,,,,,,
61012,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,2,,1,8,100000,,,,,,,,,,
61013,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,2,,1,8,100000,,,,,,,,,,
61014,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,2,,1,8,100000,,,,,,,,,,
61015,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,2,,1,8,100000,,,,,,,,,,
61016,,s==7|参与聚贤阁1次,,3440,1140,,,211,0,1,,,2,,1,8,100000,,,,,,,,,,
61017,,s==7|参与聚贤阁2次,,3440,1140,,,211,0,2,,,2,,1,8,100000,,,,,,,,,,
61018,,s==7|参与聚贤阁4次,,3440,1140,,,211,0,4,,,2,,1,8,100000,,,,,,,,,,
61019,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,3,,1,8,100000,,,,,,,,,,
61020,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,3,,1,8,100000,,,,,,,,,,
61021,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,3,,1,8,100000,,,,,,,,,,
61022,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,3,,1,8,100000,,,,,,,,,,
61023,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,3,,1,8,100000,,,,,,,,,,
61024,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,3,,1,8,100000,,,,,,,,,,
61025,,s==8|道具商城消费3次,,3440,1660,,,402,1,3,,,3,,1,8,100000,,,,,,,,,,
61026,,s==8|道具商城消费8次,,3440,1660,,,402,1,8,,,3,,1,8,100000,,,,,,,,,,
61027,,s==8|神秘商店消费8次,,3440,1810,,,402,2,8,,,3,,1,8,100000,,,,,,,,,,
61028,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,4,,1,8,100000,,,,,,,,,,
61029,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,4,,1,8,100000,,,,,,,,,,
61030,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,4,,1,8,100000,,,,,,,,,,
61031,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,4,,1,8,100000,,,,,,,,,,
61032,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,4,,1,8,100000,,,,,,,,,,
61033,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,4,,1,8,100000,,,,,,,,,,
61034,,s==6|快速作战3次,,3440,2092,,,105,0,3,,,4,,1,8,100000,,,,,,,,,,
61035,,s==6|快速作战4次,,3440,2092,,,105,0,4,,,4,,1,8,100000,,,,,,,,,,
61036,,s==6|快速作战6次,,3440,2092,,,105,0,6,,,4,,1,8,100000,,,,,,,,,,
61037,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,5,,1,8,100000,,,,,,,,,,
61038,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,5,,1,8,100000,,,,,,,,,,
61039,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,5,,1,8,100000,,,,,,,,,,
61040,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,5,,1,8,100000,,,,,,,,,,
61041,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,5,,1,8,100000,,,,,,,,,,
61042,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,5,,1,8,100000,,,,,,,,,,
61043,,s==9|夺取1次武神殿神位,,3440,1270,,,345,0,1,,,5,,1,8,100000,,,,,,,,,,
61044,,s==9|参与高级寻访10次,,3440,1640,,,403,3,10,,,5,,1,8,100000,,,,,,,,,,
61045,,s==10|参与高级寻访20次 ,,3440,1640,,,403,3,20,,,5,,1,8,100000,,,,,,,,,,
61046,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,6,,1,8,100000,,,,,,,,,,
61047,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,6,,1,8,100000,,,,,,,,,,
61048,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,6,,1,8,100000,,,,,,,,,,
61049,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,6,,1,8,100000,,,,,,,,,,
61050,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,6,,1,8,100000,,,,,,,,,,
61051,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,6,,1,8,100000,,,,,,,,,,
61052,,s==9|参与普通夺宝10次,,3440,1090,,,344,1,10,,,6,,1,8,100000,,,,,,,,,,
61053,,s==8|参与高级夺宝1次,,3440,1090,,,344,2,1,,,6,,1,8,100000,,,,,,,,,,
61054,,s==8|参与高级夺宝3次,,3440,1090,,,344,2,3,,,6,,1,8,100000,,,,,,,,,,
61055,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,7,,1,8,100000,,,,,,,,,,
61056,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,7,,1,8,100000,,,,,,,,,,
61057,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,7,,1,8,100000,,,,,,,,,,
61058,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,7,,1,8,100000,,,,,,,,,,
61059,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,7,,1,8,100000,,,,,,,,,,
61060,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,7,,1,8,100000,,,,,,,,,,
61061,,s==9|挑战1次军团敌将 ,,3440,1470,,,107,0,1,,,7,,1,8,100000,,,,,,,,,,
61062,,s==8|挑战2次军团敌将,,3440,1470,,,107,0,2,,,7,,1,8,100000,,,,,,,,,,
61063,,s==8|挑战3次军团敌将,,3440,1470,,,107,0,3,,,7,,1,8,100000,,,,,,,,,,
62001,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,1,,1,8,100000,,,,,,,,,,
62002,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,1,,1,8,100000,,,,,,,,,,
62003,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,1,,1,8,100000,,,,,,,,,,
62004,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,1,,1,8,100000,,,,,,,,,,
62005,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,1,,1,8,100000,,,,,,,,,,
62006,,s==8|每日累充60元宝,,3440,1930,,,510,0,6,,,1,,1,8,100000,,,,,,,,,,
62007,,s==6|累计点金5次,,3440,1012,,,509,0,5,,,1,,1,8,100000,,,,,,,,,,
62008,,s==7|累计点金10次,,3440,1012,,,509,0,10,,,1,,1,8,100000,,,,,,,,,,
62009,,s==7|累计点金20次,,3440,1012,,,509,0,20,,,1,,1,8,100000,,,,,,,,,,
62010,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,2,,1,8,100000,,,,,,,,,,
62011,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,2,,1,8,100000,,,,,,,,,,
62012,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,2,,1,8,100000,,,,,,,,,,
62013,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,2,,1,8,100000,,,,,,,,,,
62014,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,2,,1,8,100000,,,,,,,,,,
62015,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,2,,1,8,100000,,,,,,,,,,
62016,,s==7|参与聚贤阁1次,,3440,1140,,,211,0,1,,,2,,1,8,100000,,,,,,,,,,
62017,,s==7|参与聚贤阁2次,,3440,1140,,,211,0,2,,,2,,1,8,100000,,,,,,,,,,
62018,,s==7|参与聚贤阁4次,,3440,1140,,,211,0,4,,,2,,1,8,100000,,,,,,,,,,
62019,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,3,,1,8,100000,,,,,,,,,,
62020,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,3,,1,8,100000,,,,,,,,,,
62021,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,3,,1,8,100000,,,,,,,,,,
62022,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,3,,1,8,100000,,,,,,,,,,
62023,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,3,,1,8,100000,,,,,,,,,,
62024,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,3,,1,8,100000,,,,,,,,,,
62025,,s==8|道具商城消费3次,,3440,1660,,,402,1,3,,,3,,1,8,100000,,,,,,,,,,
62026,,s==8|道具商城消费8次,,3440,1660,,,402,1,8,,,3,,1,8,100000,,,,,,,,,,
62027,,s==8|神秘商店消费8次,,3440,1810,,,402,2,8,,,3,,1,8,100000,,,,,,,,,,
62028,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,4,,1,8,100000,,,,,,,,,,
62029,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,4,,1,8,100000,,,,,,,,,,
62030,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,4,,1,8,100000,,,,,,,,,,
62031,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,4,,1,8,100000,,,,,,,,,,
62032,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,4,,1,8,100000,,,,,,,,,,
62033,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,4,,1,8,100000,,,,,,,,,,
62034,,s==6|快速作战3次,,3440,2092,,,105,0,3,,,4,,1,8,100000,,,,,,,,,,
62035,,s==6|快速作战4次,,3440,2092,,,105,0,4,,,4,,1,8,100000,,,,,,,,,,
62036,,s==6|快速作战6次,,3440,2092,,,105,0,6,,,4,,1,8,100000,,,,,,,,,,
62037,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,5,,1,8,100000,,,,,,,,,,
62038,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,5,,1,8,100000,,,,,,,,,,
62039,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,5,,1,8,100000,,,,,,,,,,
62040,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,5,,1,8,100000,,,,,,,,,,
62041,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,5,,1,8,100000,,,,,,,,,,
62042,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,5,,1,8,100000,,,,,,,,,,
62043,,s==9|夺取1次武神殿神位,,3440,1270,,,345,0,1,,,5,,1,8,100000,,,,,,,,,,
62044,,s==9|参与高级寻访10次,,3440,1640,,,403,3,10,,,5,,1,8,100000,,,,,,,,,,
62045,,s==10|参与高级寻访20次 ,,3440,1640,,,403,3,20,,,5,,1,8,100000,,,,,,,,,,
62046,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,6,,1,8,100000,,,,,,,,,,
62047,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,6,,1,8,100000,,,,,,,,,,
62048,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,6,,1,8,100000,,,,,,,,,,
62049,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,6,,1,8,100000,,,,,,,,,,
62050,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,6,,1,8,100000,,,,,,,,,,
62051,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,6,,1,8,100000,,,,,,,,,,
62052,,s==9|参与普通夺宝10次,,3440,1090,,,344,1,10,,,6,,1,8,100000,,,,,,,,,,
62053,,s==8|参与高级夺宝1次,,3440,1090,,,344,2,1,,,6,,1,8,100000,,,,,,,,,,
62054,,s==8|参与高级夺宝3次,,3440,1090,,,344,2,3,,,6,,1,8,100000,,,,,,,,,,
62055,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,7,,1,8,100000,,,,,,,,,,
62056,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,7,,1,8,100000,,,,,,,,,,
62057,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,7,,1,8,100000,,,,,,,,,,
62058,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,7,,1,8,100000,,,,,,,,,,
62059,,s==13|挑战2次兵无常势的任意据点,,3440,5214,,,611,0,2,,,7,,1,8,100000,,,,,,,,,,
62060,,s==8|当天充值任意金额,,3440,1930,,,510,0,1,,,7,,1,8,100000,,,,,,,,,,
62061,,s==9|挑战1次军团敌将 ,,3440,1470,,,107,0,1,,,7,,1,8,100000,,,,,,,,,,
62062,,s==8|挑战2次军团敌将,,3440,1470,,,107,0,2,,,7,,1,8,100000,,,,,,,,,,
62063,,s==8|挑战3次军团敌将,,3440,1470,,,107,0,3,,,7,,1,8,100000,,,,,,,,,,
63001,,s==14|在兵无常势中投掷任意骰子1次,,3440,5214,,,610,0,1,,,1,,1,8,100000,,,,,,,,,,
63002,,s==14|在兵无常势中投掷任意骰子2次,,3440,5214,,,610,0,2,,,1,,1,8,100000,,,,,,,,,,
63003,,s==14|在兵无常势中投掷任意骰子3次,,3440,5214,,,610,0,3,,,1,,1,8,100000,,,,,,,,,,
63004,,s==13|挑战1次兵无常势的任意据点,,3440,5214,,,611,0,1,,,1,,1,8,100000,,,,,,,,,,
