id,name,isPassive,isPre,parentSkillSlot,parentEffectIndex,checkDead,tipsType,sub,eventRate,onTriggerScene,eventType,triggerTimeType,triggerTime,coolDown,targetType,selectType,selectNum,selectParam,hit,crit,control,rateType,rate,rateParam,conditionType,condition-condition-1,condition-conditionValue-1,condition-conditionParam-1,condition-condition-2,condition-conditionValue-2,condition-conditionParam-2,func,funcParamStr,funcTimes,entityEffectIdArr%1,entityEffectIdArr%2,entityEffectIdArr%3,entityEffectIdArr%4,entityEffectIdArr%5,entityEffectIdArr%6,entityEffectIdArr%7,entityEffectIdArr%8,entityEffectIdArr%9,entityEffectIdArr%10,exEffectId,spEffectTarget,calc,property,propertyValue,calc_lv,property_lv,propertyValue_lv,desc,fetterType,fetterId,nation,isForce,needDressId,fieldSkill,fieldSkillTarget,
2100091,s==59|Gây 228037 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:228037,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100101,s==59|Gây 307166 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:307166,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100111,s==59|Gây 430578 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:430578,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100121,s==59|Gây 484094 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:484094,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100131,s==59|Gây 628273 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:628273,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100141,s==59|Gây 760242 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:760242,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100151,s==59|Gây 897960 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:897960,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100161,s==13|value:1001248,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1001248,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100171,s==13|value:1104536,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1104536,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100181,s==13|value:1207824,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1207824,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100191,s==13|value:1311112,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1311112,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100201,s==13|value:1414400,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1414400,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100211,s==13|value:1517688,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1517688,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100221,s==13|value:1620976,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1620976,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100231,s==13|value:1724264,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1724264,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100241,s==13|value:1827552,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1827552,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100251,s==13|value:1930840,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1930840,1,16000,,,,,,,,,,,,,,,,,,,,,,,,,,
2100012,s==55|27% xác suất làm giảm 9% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,3,s==15|buffId1:2000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100022,s==56|29% xác suất làm giảm 11% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,2900,,,,,,,,,3,s==15|buffId1:2000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100032,s==56|31% xác suất làm giảm 13% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,3,s==15|buffId1:2000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100042,s==56|33% xác suất làm giảm 15% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,3,s==15|buffId1:2000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100052,s==56|35% xác suất làm giảm 17% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,3,s==15|buffId1:2000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100062,s==56|37% xác suất làm giảm 19% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3700,,,,,,,,,3,s==15|buffId1:2000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100072,s==56|39% xác suất làm giảm 21% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3900,,,,,,,,,3,s==15|buffId1:2000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100082,s==56|41% xác suất làm giảm 23% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4100,,,,,,,,,3,s==15|buffId1:2000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100092,s==56|43% xác suất làm giảm 25% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4300,,,,,,,,,3,s==15|buffId1:2000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100102,s==56|45% xác suất làm giảm 27% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,3,s==15|buffId1:2000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100112,s==56|47% xác suất làm giảm 29% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4700,,,,,,,,,3,s==15|buffId1:2000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100122,s==56|50% xác suất làm giảm 31% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100132,s==56|50% xác suất làm giảm 33% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100142,s==56|50% xác suất làm giảm 35% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100152,s==56|50% xác suất làm giảm 37% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100103,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 10% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100113,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 13% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100123,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 16% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100133,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 20% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100143,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 24% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100153,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 28% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200011,s==57|Gây 9100 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==10|value:3034,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200021,s==58|Gây 21240 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==10|value:7080,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200031,s==58|Gây 34975 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:11659,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200041,s==58|Gây 49587 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:16529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200051,s==58|Gây 65992 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:21998,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200061,s==58|Gây 80380 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==11|value:26793,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200071,s==59|Gây 119516 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==11|value:39839,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200081,s==59|Gây 169137 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==11|value:56379,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200091,s==59|Gây 228037 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==11|value:76013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200101,s==59|Gây 307166 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:102389,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200111,s==59|Gây 430578 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:143526,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200121,s==59|Gây 484094 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:161365,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200131,s==59|Gây 628273 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:209425,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200141,s==59|Gây 760242 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:253414,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200151,s==59|Gây 897960 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:299324,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200161,s==12|value:333750,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:333750,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200171,s==12|value:368179,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:368179,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200181,s==12|value:402608,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:402608,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200191,s==12|value:437038,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:437038,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200201,s==12|value:471467,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:471467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200211,s==12|value:505896,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:505896,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200221,s==12|value:540326,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:540326,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200231,s==12|value:574755,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:574755,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200241,s==12|value:609184,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:609184,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200251,s==12|value:643614,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:643614,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200012,s==55|27% xác suất làm giảm 9% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,3,s==15|buffId1:2000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200022,s==56|29% xác suất làm giảm 11% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,2900,,,,,,,,,3,s==15|buffId1:2000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200032,s==56|31% xác suất làm giảm 13% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,3,s==15|buffId1:2000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200042,s==56|33% xác suất làm giảm 15% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,3,s==15|buffId1:2000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200052,s==56|35% xác suất làm giảm 17% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,3,s==15|buffId1:2000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200062,s==56|37% xác suất làm giảm 19% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3700,,,,,,,,,3,s==15|buffId1:2000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200072,s==56|39% xác suất làm giảm 21% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,3900,,,,,,,,,3,s==15|buffId1:2000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200082,s==56|41% xác suất làm giảm 23% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4100,,,,,,,,,3,s==15|buffId1:2000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200092,s==56|43% xác suất làm giảm 25% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4300,,,,,,,,,3,s==15|buffId1:2000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200102,s==56|45% xác suất làm giảm 27% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,3,s==15|buffId1:2000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200112,s==56|47% xác suất làm giảm 29% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,4700,,,,,,,,,3,s==15|buffId1:2000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200122,s==56|50% xác suất làm giảm 31% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200132,s==56|50% xác suất làm giảm 33% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200142,s==56|50% xác suất làm giảm 35% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200152,s==56|50% xác suất làm giảm 37% công kích mục tiêu trong 2 hồi,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,3,s==15|buffId1:2000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200103,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 10% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200113,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 13% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200123,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 16% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200133,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 20% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200143,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 24% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200153,s==106|Đồng thời khiến 2 tướng ngẫu nhiên bên ta nhận được 【Hộ Thủ】 bằng 28% sinh mệnh tối đa， đều kéo dài 2 lượt,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,3,s==15|buffId1:2000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300011,s==57|Gây 9100 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==10|value:9100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300021,s==58|Gây 21240 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:21240,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300031,s==58|Gây 34975 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:34975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300041,s==58|Gây 49587 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:49587,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300051,s==58|Gây 65992 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:65992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300061,s==58|Gây 80380 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==11|value:80380,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300071,s==59|Gây 119516 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:119516,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300081,s==59|Gây 169137 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:169137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300091,s==59|Gây 228037 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:228037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300101,s==59|Gây 307166 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:307166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300111,s==59|Gây 430578 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:430578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300121,s==59|Gây 484094 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:484094,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300131,s==59|Gây 628273 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:628273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300141,s==59|Gây 760242 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:760242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300151,s==59|Gây 897960 sát thương tuyệt đối lên 4 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==12|value:897960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300161,s==13|value:1001248,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1001248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300171,s==13|value:1104536,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1104536,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300181,s==13|value:1207824,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1207824,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300191,s==13|value:1311112,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1311112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300201,s==13|value:1414400,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1414400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300211,s==13|value:1517688,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1517688,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300221,s==13|value:1620976,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1620976,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300231,s==13|value:1724264,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1724264,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300241,s==13|value:1827552,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1827552,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300251,s==13|value:1930840,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,,,19,s==13|value:1930840,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400011,s==57|Gây 9100 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==10|value:9100,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400021,s==58|Gây 21240 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:21240,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400031,s==58|Gây 34975 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:34975,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400041,s==58|Gây 49587 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:49587,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400051,s==58|Gây 65992 sát thương tuyệt đối lên 2 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,2,,,,,,,,,,,,,,,19,s==11|value:65992,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400061,s==58|Gây 80380 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==11|value:80380,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400071,s==59|Gây 119516 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:119516,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400081,s==59|Gây 169137 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:169137,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
2400091,s==59|Gây 228037 sát thương tuyệt đối lên 3 tướng địch ngẫu nhiên,,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,19,s==12|value:228037,1,19000,,,,,,,,,,,,,,,,,,,,,,,,,,
