id,name,detail,isPassive,type,round,combine,exForce,exRound,useTimes,noDispel,forever,subCls,priority,checkDead,eventType,Func-use-1,Func-id-1,Func-value-1,Func-calcFun-1,Func-dependentTarget-1,Func-dependentType-1,Func-dependentId-1,Func-dependentCalcType-1,Func-dependentValue-1,Func-exDependentValue-1,Func-use-2,Func-id-2,Func-value-2,Func-calcFun-2,Func-dependentTarget-2,Func-dependentType-2,Func-dependentId-2,Func-dependentCalcType-2,Func-dependentValue-2,Func-exDependentValue-2,conditionType,condition-condition-1,condition-conditionValue-1,condition-conditionParam-1,condition-condition-2,condition-conditionValue-2,condition-conditionParam-2,iconId,buffEnterArmatureId,buffEnterAnim,buffEnterBackArmatureId,buffEnterBackAnim,buffSustainArmatureId,buffSustainAnim,buffSustainBackArmatureId,buffSustainBackAnim,buffRemoveArmatureId,buffRemoveAnim,buffRemoveBackArmatureId,buffRemoveBackAnim,buffHramArmatureId,buffHramAnim,buffHramBackArmatureId,buffHramBackAnim,pauseHeroAnim,heroGray,posType,reverse,spBuffEffectId,flyWordPicId,buffFlyWordType,isForce,
8170512,s==12|Miễn Thương ,s==40|Miễn sát thương tăng 15%， kéo dài 2 lượt,,1,2,-1,,,,1,,11,,,,5,11,1500,1,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
8180111,s==5|Hộ Ấn,s==99|Lượng khiên bằng 【Sinh mệnh kỳ thư*32% + sinh mệnh bản thân*7%】， duy trì 1 lượt， không thể giải trừ,,1,1,-3,,,,1,,17902,,,,6,1,,,,7,1,-1,700,3200,,,,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,319,,,
8180211,s==5|Hộ Ấn,s==99|Lượng khiên bằng 【Sinh mệnh kỳ thư*38% + sinh mệnh bản thân*8%】， duy trì 1 lượt， không thể giải trừ,,1,1,-3,,,,1,,17902,,,,6,1,,,,7,1,-1,800,3800,,,,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,319,,,
8180311,s==5|Hộ Ấn,s==99|Lượng khiên bằng 【Sinh mệnh kỳ thư*45% + sinh mệnh bản thân*9%】， duy trì 1 lượt， không thể giải trừ,,1,1,-3,,,,1,,17902,,,,6,1,,,,7,1,-1,900,4500,,,,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,319,,,
8180411,s==5|Hộ Ấn,s==100|Lượng khiên bằng 【Sinh mệnh kỳ thư*53% + sinh mệnh bản thân*10%】， duy trì 1 lượt， không thể giải trừ,,1,1,-3,,,,1,,17902,,,,6,1,,,,7,1,-1,1000,5300,,,,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,319,,,
8180511,s==5|Hộ Ấn,s==100|Lượng khiên bằng 【Sinh mệnh kỳ thư*60% + sinh mệnh bản thân*12%】， duy trì 1 lượt， không thể giải trừ,,1,1,-3,,,,1,,17902,,,,6,1,,,,7,1,-1,1200,6000,,,,,,,,,,,,,,,,,,17207,,,,,12,s==16|effect_shouhu_cx,,,,,,,,,,,,,2,1,,319,,,
8180112,s==9|Thánh Thủ,s==175|Khi chịu sát thương chí tử， lập tức hồi phục 【Sinh mệnh kỳ thư*18%】， đồng thời chuyển sát thương chí tử thành buff chảy máu， phân 3 lượt kết toán trừ dần (chỉ kích hoạt 1 lần),,1,1,-1,,,1,1,,85,,,s==2|34,,,1800,,,,,,,,,,8180113,,,,,,,,,,,,,,,17301,,,,,,,,,,,,,,,,,,,,,,2019,,1,
8180212,s==9|Thánh Thủ,s==175|Khi chịu sát thương chí tử， lập tức hồi phục 【Sinh mệnh kỳ thư*21%】， đồng thời chuyển sát thương chí tử thành buff chảy máu， phân 3 lượt kết toán trừ dần (chỉ kích hoạt 1 lần),,1,1,-1,,,1,1,,85,,,s==2|34,,,2100,,,,,,,,,,8180213,,,,,,,,,,,,,,,17301,,,,,,,,,,,,,,,,,,,,,,2019,,1,
8180312,s==9|Thánh Thủ,s==175|Khi chịu sát thương chí tử， lập tức hồi phục 【Sinh mệnh kỳ thư*24%】， đồng thời chuyển sát thương chí tử thành buff chảy máu， phân 3 lượt kết toán trừ dần (chỉ kích hoạt 1 lần),,1,1,-1,,,1,1,,85,,,s==2|34,,,2400,,,,,,,,,,8180313,,,,,,,,,,,,,,,17301,,,,,,,,,,,,,,,,,,,,,,2019,,1,
8180412,s==9|Thánh Thủ,s==175|Khi chịu sát thương chí tử， lập tức hồi phục 【Sinh mệnh kỳ thư*27%】， đồng thời chuyển sát thương chí tử thành buff chảy máu， phân 3 lượt kết toán trừ dần (chỉ kích hoạt 1 lần),,1,1,-1,,,1,1,,85,,,s==2|34,,,2700,,,,,,,,,,8180413,,,,,,,,,,,,,,,17301,,,,,,,,,,,,,,,,,,,,,,2019,,1,
8180512,s==9|Thánh Thủ,s==175|Khi chịu sát thương chí tử， lập tức hồi phục 【Sinh mệnh kỳ thư*30%】， đồng thời chuyển sát thương chí tử thành buff chảy máu， phân 3 lượt kết toán trừ dần (chỉ kích hoạt 1 lần),,1,1,-1,,,1,1,,85,,,s==2|34,,,3000,,,,,,,,,,8180513,,,,,,,,,,,,,,,17301,,,,,,,,,,,,,,,,,,,,,,2019,,1,
8180113,s==9|Lưu huyết,s==82|Mỗi lượt mất 【Sát thương chí tử*1/3】 sinh mệnh， duy trì 3 lượt， không thể giải trừ,,2,3,-1,,,,1,1,20001,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,17225,,,,,17,s==16|effect_liuxue_cx,,,,,,,,,,,,,4,,,327,1,,
8180213,s==9|Lưu huyết,s==82|Mỗi lượt mất 【Sát thương chí tử*1/3】 sinh mệnh， duy trì 3 lượt， không thể giải trừ,,2,3,-1,,,,1,1,20001,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,17225,,,,,17,s==16|effect_liuxue_cx,,,,,,,,,,,,,4,,,327,1,,
8180313,s==9|Lưu huyết,s==82|Mỗi lượt mất 【Sát thương chí tử*1/3】 sinh mệnh， duy trì 3 lượt， không thể giải trừ,,2,3,-1,,,,1,1,20001,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,17225,,,,,17,s==16|effect_liuxue_cx,,,,,,,,,,,,,4,,,327,1,,
8180413,s==9|Lưu huyết,s==82|Mỗi lượt mất 【Sát thương chí tử*1/3】 sinh mệnh， duy trì 3 lượt， không thể giải trừ,,2,3,-1,,,,1,1,20001,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,17225,,,,,17,s==16|effect_liuxue_cx,,,,,,,,,,,,,4,,,327,1,,
8180513,s==9|Lưu huyết,s==82|Mỗi lượt mất 【Sát thương chí tử*1/3】 sinh mệnh， duy trì 3 lượt， không thể giải trừ,,2,3,-1,,,,1,1,20001,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,17225,,,,,17,s==16|effect_liuxue_cx,,,,,,,,,,,,,4,,,327,1,,
8190111,s==34|Thích Huyết Cuồng Nộ -  sát thương,s==105|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 1% sát thương bản thân， tối đa tăng 5% sát thương,,1,2,-1,,,,1,,17401,,,,23,10,100,0,,,,,,,,,,,,,,,,5,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
8190112,s==33|Thích Huyết Cuồng Nộ -  công kích,s==127|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 【Công kích kỳ thư*1% + công kích bản thân*1%】， tối đa tăng 5% công kích,,1,2,-1,,,,1,,17401,,,,23,2,,,1,7,2,-1,100,100,,,,,,,,,,5,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
8190211,s==34|Thích Huyết Cuồng Nộ -  sát thương,s==109|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 1.5% sát thương bản thân， tối đa tăng 7.5% sát thương,,1,2,-1,,,,1,,17401,,,,23,10,150,0,,,,,,,,,,,,,,,,5,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
8190212,s==33|Thích Huyết Cuồng Nộ -  công kích,s==133|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 【Công kích kỳ thư*1.5% + công kích bản thân*1.5%】， tối đa tăng 7.5% công kích,,1,2,-1,,,,1,,17401,,,,23,2,,,1,7,2,-1,150,150,,,,,,,,,,5,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
8190311,s==34|Thích Huyết Cuồng Nộ -  sát thương,s==106|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 2% sát thương bản thân， tối đa tăng 10% sát thương,,1,2,-1,,,,1,,17401,,,,23,10,200,0,,,,,,,,,,,,,,,,5,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
8190312,s==33|Thích Huyết Cuồng Nộ -  công kích,s==128|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 【Công kích kỳ thư*2% + công kích bản thân*2%】， tối đa tăng 10% công kích,,1,2,-1,,,,1,,17401,,,,23,2,,,1,7,2,-1,200,200,,,,,,,,,,5,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
8190411,s==34|Thích Huyết Cuồng Nộ -  sát thương,s==110|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 2.5% sát thương bản thân， tối đa tăng 12.5% sát thương,,1,2,-1,,,,1,,17401,,,,23,10,250,0,,,,,,,,,,,,,,,,5,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
8190412,s==33|Thích Huyết Cuồng Nộ -  công kích,s==134|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 【Công kích kỳ thư*2.5% + công kích bản thân*2.5%】， tối đa tăng 12.5% công kích,,1,2,-1,,,,1,,17401,,,,23,2,,,1,7,2,-1,250,250,,,,,,,,,,5,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
8190511,s==34|Thích Huyết Cuồng Nộ -  sát thương,s==106|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 3% sát thương bản thân， tối đa tăng 15% sát thương,,1,2,-1,,,,1,,17401,,,,23,10,300,0,,,,,,,,,,,,,,,,5,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
8190512,s==33|Thích Huyết Cuồng Nộ -  công kích,s==128|Theo tỉ lệ sinh mệnh đã mất hiện tại， mỗi mất 10%， tăng 【Công kích kỳ thư*3% + công kích bản thân*3%】， tối đa tăng 15% công kích,,1,2,-1,,,,1,,17401,,,,23,2,,,1,7,2,-1,300,300,,,,,,,,,,5,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
8190113,s==13|Giảm chí mạng,s==38|Giảm tỉ lệ chí mạng 7%， duy trì 2 lượt,,2,2,-1,,,,1,,17505,,,,5,5,700,0,,,,,,,,,,,,,,,,,,,,,,,,17101,,,,,,,,,,,,,,,,,,,,,,205,,,
8190213,s==13|Giảm chí mạng,s==38|Giảm tỉ lệ chí mạng 9%， duy trì 2 lượt,,2,2,-1,,,,1,,17505,,,,5,5,900,0,,,,,,,,,,,,,,,,,,,,,,,,17101,,,,,,,,,,,,,,,,,,,,,,205,,,
8190313,s==13|Giảm chí mạng,s==39|Giảm tỉ lệ chí mạng 11%， duy trì 2 lượt,,2,2,-1,,,,1,,17505,,,,5,5,1100,0,,,,,,,,,,,,,,,,,,,,,,,,17101,,,,,,,,,,,,,,,,,,,,,,205,,,
8190413,s==13|Giảm chí mạng,s==39|Giảm tỉ lệ chí mạng 13%， duy trì 2 lượt,,2,2,-1,,,,1,,17505,,,,5,5,1300,0,,,,,,,,,,,,,,,,,,,,,,,,17101,,,,,,,,,,,,,,,,,,,,,,205,,,
8190513,s==13|Giảm chí mạng,s==39|Giảm tỉ lệ chí mạng 15%， duy trì 2 lượt,,2,2,-1,,,,1,,17505,,,,5,5,1500,0,,,,,,,,,,,,,,,,,,,,,,,,17101,,,,,,,,,,,,,,,,,,,,,,205,,,
9150013,s==8|Chiến Uy,s==89|Khi khai chiến， tướng chủ tăng sát thương chí mạng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17406,,,s==1|1,5,6,400,0,,,,,,,,,,,,,,,,,,,,,,,,17104,,,,,,,,,,,,,,,,,,,,,,106,,,
9150014,s==8|Chiến Uy,s==89|Khi khai chiến， tướng chủ tăng sát thương chí mạng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17406,,,s==1|1,5,6,700,0,,,,,,,,,,,,,,,,,,,,,,,,17104,,,,,,,,,,,,,,,,,,,,,,106,,,
9150015,s==8|Chiến Uy,s==90|Khi khai chiến， tướng chủ tăng sát thương chí mạng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17406,,,s==1|1,5,6,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17104,,,,,,,,,,,,,,,,,,,,,,106,,,
9150021,s==6|Đề Ngự,s==85|Khi khai chiến， tướng chủ tăng miễn sát thương 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17407,,,s==1|1,5,11,400,0,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
9150022,s==6|Đề Ngự,s==85|Khi khai chiến， tướng chủ tăng miễn sát thương 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17407,,,s==1|1,5,11,700,0,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
9150023,s==6|Đề Ngự,s==76|Khởi trận tướng chủ miễn thương tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17407,,,s==1|1,5,11,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
9250011,s==9|Phấn Dũng,s==74|Khởi trận tướng chủ sát thương tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17633,,,s==1|1,5,9,400,0,,,,,,,,,,,,,,,,,,,,,,,,17123,,,,,,,,,,,,,,,,,,,,,,114,,,
9250012,s==9|Phấn Dũng,s==74|Khởi trận tướng chủ sát thương tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17633,,,s==1|1,5,9,700,0,,,,,,,,,,,,,,,,,,,,,,,,17123,,,,,,,,,,,,,,,,,,,,,,114,,,
9250013,s==9|Phấn Dũng,s==75|Khởi trận tướng chủ sát thương tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17633,,,s==1|1,5,9,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17123,,,,,,,,,,,,,,,,,,,,,,114,,,
9250021,s==8|Trốn Đòn,s==72|Khởi trận tướng chủ né tránh tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,400,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9250022,s==8|Trốn Đòn,s==72|Khởi trận tướng chủ né tránh tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,700,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9250023,s==8|Trốn Đòn,s==73|Khởi trận tướng chủ né tránh tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9350011,s==9|Phấn Dũng,s==74|Khởi trận tướng chủ sát thương tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,700,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9350012,s==9|Phấn Dũng,s==74|Khởi trận tướng chủ sát thương tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9350013,s==9|Phấn Dũng,s==75|Khởi trận tướng chủ sát thương tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,700,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9350021,s==8|Hậu Giáp,s==73|Khởi trận tướng chủ phòng ngự tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17902,,,s==1|1,5,3,400,1,2,1,3,1,400,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,102,,,
9350022,s==8|Hậu Giáp,s==73|Khởi trận tướng chủ phòng ngự tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17902,,,s==1|1,5,3,700,1,2,1,3,1,700,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,376,,,
9350023,s==8|Hậu Giáp,s==74|Khởi trận tướng chủ phòng ngự tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17902,,,s==1|1,5,3,1000,1,2,1,3,1,1000,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,376,,,
9450011,s==9|Phấn Dũng,s==74|Khởi trận tướng chủ sát thương tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,700,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9450012,s==9|Phấn Dũng,s==74|Khởi trận tướng chủ sát thương tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9450013,s==9|Phấn Dũng,s==75|Khởi trận tướng chủ sát thương tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17401,,,s==1|1,5,10,700,0,,,,,,,,,,,,,,,,,,,,,,,,17125,,,,,,,,,,,,,,,,,,,,,,109,,,
9450021,s==6|Đề Ngự,s==85|Khi khai chiến， tướng chủ tăng miễn sát thương 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17407,,,s==1|1,5,11,400,1,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
9450022,s==6|Đề Ngự,s==85|Khi khai chiến， tướng chủ tăng miễn sát thương 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17407,,,s==1|1,5,11,700,1,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
9450023,s==6|Đề Ngự,s==76|Khởi trận tướng chủ miễn thương tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17407,,,s==1|1,5,11,1000,1,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
9550011,s==6|Nộ Hỏa,s==72|Khởi trận tướng chủ bạo kích tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17405,,,s==1|1,5,5,400,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,106,,,
9550012,s==6|Nộ Hỏa,s==72|Khởi trận tướng chủ bạo kích tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17405,,,s==1|1,5,5,700,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,106,,,
9550013,s==6|Nộ Hỏa,s==73|Khởi trận tướng chủ bạo kích tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17405,,,s==1|1,5,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,106,,,
9550021,s==8|Ngự Địch,s==73|Khởi trận tướng chủ kháng bạo tăng 4%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17643,,,s==1|1,5,7,400,0,,,,,,,,,,,,,,,,,,,,,,,,17114,,,,,,,,,,,,,,,,,,,,,,110,,,
9550022,s==8|Ngự Địch,s==73|Khởi trận tướng chủ kháng bạo tăng 7%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17643,,,s==1|1,5,7,700,0,,,,,,,,,,,,,,,,,,,,,,,,17114,,,,,,,,,,,,,,,,,,,,,,110,,,
9550023,s==8|Ngự Địch,s==74|Khởi trận tướng chủ kháng bạo tăng 10%， duy trì 2 lượt， không thể giải trừ,,1,2,-1,,,,1,,17643,,,s==1|1,5,7,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17114,,,,,,,,,,,,,,,,,,,,,,110,,,
2101011,s==7|Bôn Tập,s==65|Tốc độ tăng 10%， duy trì 4 lượt (hiệu quả này không thể giải trừ),,1,4,-1,,,,1,,17403,,,,5,4,1000,1,2,1,4,1,1000,,,,,,,,,,,,,,,,,,,17128,,,,,,,,,,,,,,,,,,,,,,103,,,
2102011,s==7|Hy Sinh,s==39|Giảm tỉ lệ bạo kích 10%， duy trì 4 lượt,,2,4,-1,,,,,,17505,,,,5,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17101,,,,,,,,,,,,,,,,,,,,,,205,,,
2103011,s==9|Kim Cương,s==77|Phòng ngự tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,17902,,,,5,3,200,1,3,1,3,1,200,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,102,,,
2104011,s==5|Vô Úy,s==77|Phòng ngự tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,17902,,,,5,3,200,1,3,1,3,1,200,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,102,,,
2105011,s==7|Cứu Thủ,s==34|Phòng ngự tăng 20%， kéo dài 2 lượt,,1,2,-1,,,,,,17902,,,,5,3,2000,1,3,1,3,1,2000,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,102,,,
2106011,s==8|Phục Thù,s==34|Công kích giảm 10%， duy trì 4 lượt,,2,4,-1,,,,,,17501,,,,5,2,1000,1,3,1,2,1,1000,,,,,,,,,,,,,,,,,,,17111,,,,,,,,,,,,,,,,,,,,,,201,,,
2108011,s==10|Miễn Nhiễm,s==32|Kháng một lần hiệu quả khống chế,,1,2,999,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17304,,,,,,,,,,,,,,,,,,,,,,,,,
2109011,s==7|Cấp Cứu,s==85|Hiệu quả trị liệu tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,1801,,,,5,18,200,0,,,,,,,,,,,,,,,,,,,,,,,,17135,,,,,,,,,,,,,,,,,,,,,,377,,,
2109012,s==7|Cấp Cứu,s==90|Hiệu quả nhận trị liệu tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,1901,,,,5,19,200,0,,,,,,,,,,,,,,,,,,,,,,,,17135,,,,,,,,,,,,,,,,,,,,,,377,,,
2110011,s==9|Dũng Mãnh,s==77|Công kích tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,17401,,,,5,2,200,1,3,1,2,1,200,,,,,,,,,,,,,,,,,,,17117,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
2111011,s==8|Hãn Dũng,s==77|Công kích tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,17401,,,,5,2,200,1,3,1,2,1,200,,,,,,,,,,,,,,,,,,,17112,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,101,,,
2112011,s==6|Dư Hòa,s==85|Hiệu quả trị liệu tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,1801,,,,5,18,200,0,,,,,,,,,,,,,,,,,,,,,,,,17221,,,,,,,,,,,,,,,,,,,,,,349,,,
2112012,s==6|Dư Hòa,s==90|Hiệu quả nhận trị liệu tăng 2%， duy trì đến khi kết thúc chiến đấu， tối đa cộng dồn 5 tầng,,1,999,5,,,,1,1,1901,,,,5,19,200,0,,,,,,,,,,,,,,,,,,,,,,,,17221,,,,,,,,,,,,,,,,,,,,,,349,,,
2113011,s==11|Thuẫn Tường,s==68|Phòng ngự tăng 10%， duy trì 4 lượt (hiệu quả này không thể giải trừ),,1,4,-1,,,,1,1,17902,,,,5,3,1000,1,3,1,3,1,1000,,,,,,,,,,,,,,,,,,,17108,,,,,,,,,,,,,,,,,,,,,,102,,,
2114011,s==6|Áp Chế,s==68|Kháng bạo tăng 10%， duy trì 4 lượt (hiệu quả này không thể giải trừ),,1,4,-1,,,,1,1,17643,,,,5,7,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17114,,,,,,,,,,,,,,,,,,,,,,110,,,
2115011,s==6|Hộ Thể,s==70|Miễn thương tăng 10%， duy trì 4 lượt (hiệu quả này không thể giải trừ),,1,4,-1,,,,1,1,17407,,,s==1|1,5,11,1000,1,,,,,,,,,,,,,,,,,,,,,,,,17117,,,,,,,,,,,,,,,,,,,,,,112,,,
2116011,s==6|Tử Đấu,s==35|Sát thương tăng 10%， duy trì 4 lượt,,1,4,-1,,,,,,17401,,,,5,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17125,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,109,,,
2117011,s==6|Bạo Nộ,s==67|Bạo kích tăng 10%， duy trì 4 lượt (hiệu quả này không thể giải trừ),,1,4,-1,,,,1,1,17405,,,,5,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,105,,,
2118011,s==8|Tử Chiến,s==39|Tăng 20% tỉ lệ bạo kích， duy trì 2 lượt,,1,2,-1,,,,,,17643,,,,5,7,2000,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,105,,,
2119011,s==7|Đoạt Kỳ,s==33|Bạo kích tăng 10%， duy trì 4 lượt,,1,4,-1,,,,,,17405,,,,5,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17102,,,,,,,,,,,,,,,,,,,,,,105,,,
2120011,s==9|Chấn Phấn,s==69|Sát thương tăng 10%， duy trì 4 lượt (hiệu quả này không thể giải trừ),,1,4,-1,,,,1,1,17401,,,,5,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,17125,19,s==9|effect_in,,,,,19,s==11|effect_idle,,,,,,,,,,,3,1,,109,,,
